settlement_date,region_id,duid,dispatch_mw,initial_mw,available_mw,ramp_rate,fuel_type,station_name,state
2025-07-31 15:55:00,NSW1,BAYSW2,535.4,541.7,554.6,5.1,coal,Bayswater,NSW
2025-07-23 00:50:00,VIC1,MORTLK2,10.4,10.1,114.8,26.5,gas,Mortlake,VIC
2025-05-26 06:05:00,SA1,CLOVER1,29.5,29.8,31.2,116.3,wind,Clover Hill Wind Farm,SA
2025-10-17 21:05:00,NSW1,ERGT01,536.2,527.8,547.4,6.0,coal,Eraring,NSW
2025-08-24 18:30:00,SA1,SNOWTWN1,44.5,42.9,45.0,51.9,wind,Snow Town,SA
2025-07-20 13:25:00,NSW1,TUMUT3,418.0,421.0,1455.7,69.2,hydro,Tumut 3,NSW
2025-08-24 07:25:00,VIC1,GANNBAT1,-4.1,-4.2,25.0,215.6,battery,Gannawarra Battery,VIC
2025-05-24 00:00:00,QLD1,CALL2,296.7,297.1,310.1,4.2,coal,Callide B,QLD
2025-08-11 12:45:00,QLD1,TARONG4,369.3,366.2,374.5,7.2,coal,Tarong,QLD
2025-08-26 13:30:00,VIC1,MEWF1,36.0,37.7,37.5,33.3,wind,Mt Mercer Wind Farm,VIC
2025-07-24 19:50:00,VIC1,ARWF1,240.0,249.5,240.0,47.3,wind,Ararat Wind Farm,VIC
2025-10-22 03:10:00,VIC1,MEWF1,122.3,125.7,125.0,46.3,wind,Mt Mercer Wind Farm,VIC
2025-07-08 11:15:00,QLD1,TARONG3,364.5,366.0,395.6,5.2,coal,Tarong,QLD
2025-06-18 02:00:00,NSW1,BAYSW4,509.9,524.4,523.9,4.5,coal,Bayswater,NSW
2025-08-28 00:20:00,NSW1,BAYSW2,493.4,486.6,507.0,4.3,coal,Bayswater,NSW
2025-11-01 11:40:00,SA1,DALRNG1,-21.6,-20.9,30.0,208.8,battery,Dalrymple Battery,SA
2025-07-31 07:10:00,VIC1,MORTLK1,6.4,6.4,118.3,21.1,gas,Mortlake,VIC
2025-06-01 11:35:00,SA1,AGLHAL,8.6,8.4,174.3,14.4,gas,Hallett,SA
2025-11-16 12:40:00,VIC1,WEMBLEY1,21.2,20.5,22.2,55.4,wind,Waubra Wind Farm,VIC
2025-08-12 20:40:00,VIC1,LOYB1,388.3,388.5,395.5,6.1,coal,Loy Yang B,VIC
2025-06-24 11:20:00,VIC1,VPML,12.0,11.2,50.8,18.7,gas,Valley Power,VIC
2025-09-13 01:00:00,SA1,AGLHAL,2.1,2.0,75.0,20.9,gas,Hallett,SA
2025-07-21 04:15:00,NSW1,ERGT03,572.7,564.8,609.0,6.8,coal,Eraring,NSW
2025-11-10 16:20:00,VIC1,ARWF1,146.0,147.9,148.2,85.8,wind,Ararat Wind Farm,VIC
2025-07-16 12:00:00,VIC1,LOYA4,418.4,421.4,423.1,4.8,coal,Loy Yang A,VIC
2025-09-01 03:00:00,NSW1,BAYSW1,593.8,589.3,594.4,3.1,coal,Bayswater,NSW
2025-08-30 21:10:00,VIC1,MEWF1,116.0,120.8,123.3,97.0,wind,Mt Mercer Wind Farm,VIC
2025-07-07 03:00:00,QLD1,TARONG2,333.6,326.0,364.7,6.5,coal,Tarong,QLD
2025-08-22 20:50:00,QLD1,HLWF1,0.0,0.0,0.0,57.0,solar,Haughton Solar Farm,QLD
2025-06-12 20:25:00,SA1,HDWF1,77.3,73.7,78.6,76.8,wind,Hornsdale Wind Farm,SA
2025-09-18 03:50:00,NSW1,BAYSW3,521.4,531.0,524.8,3.6,coal,Bayswater,NSW
2025-10-09 00:20:00,QLD1,DAYDREAMS,0.0,0.0,0.0,116.6,solar,Daydream Solar Farm,QLD
2025-11-12 21:40:00,NSW1,BAYSW3,548.1,544.8,578.0,5.4,coal,Bayswater,NSW
2025-07-22 07:00:00,QLD1,TARONG3,315.9,319.2,341.9,4.7,coal,Tarong,QLD
2025-07-14 21:50:00,QLD1,DAYDREAMS,0.0,0.0,0.0,129.1,solar,Daydream Solar Farm,QLD
2025-08-31 21:10:00,VIC1,JBUTNS1,3.0,2.7,83.3,13.0,gas,Jeeralang,VIC
2025-09-27 02:05:00,VIC1,VPML,9.4,9.7,81.3,13.3,gas,Valley Power,VIC
2025-11-20 15:10:00,VIC1,LOYB2,390.7,394.9,403.3,3.0,coal,Loy Yang B,VIC
2025-05-28 13:20:00,SA1,AGLHAL,3.1,2.9,173.4,16.4,gas,Hallett,SA
2025-07-06 08:55:00,QLD1,TARONG2,324.5,318.2,334.2,5.2,coal,Tarong,QLD
2025-07-10 18:05:00,VIC1,VBBL1,154.9,162.1,300.0,258.2,battery,Victorian Big Battery,VIC
2025-07-09 11:30:00,QLD1,DAYDREAMS,89.0,89.1,91.6,107.7,solar,Daydream Solar Farm,QLD
2025-08-16 09:30:00,TAS1,REECE1,81.6,83.0,104.6,80.0,hydro,Reece,TAS
2025-10-29 20:55:00,NSW1,TALLWN2,15.1,14.2,299.1,27.7,gas,Tallawarra B,NSW
2025-05-29 15:20:00,VIC1,VBBL1,6.5,6.5,300.0,424.8,battery,Victorian Big Battery,VIC
2025-10-19 11:35:00,QLD1,TARONG1,356.0,362.9,378.1,7.8,coal,Tarong,QLD
2025-09-13 10:00:00,QLD1,TARONG3,369.1,372.4,403.2,4.4,coal,Tarong,QLD
2025-09-12 23:10:00,QLD1,TARONG2,356.0,361.2,360.5,7.7,coal,Tarong,QLD
2025-09-24 10:55:00,SA1,MTMILLAR,60.5,63.2,64.9,95.0,wind,Mt Millar Wind Farm,SA
2025-06-14 00:05:00,VIC1,MEWF1,13.4,14.0,14.7,86.5,wind,Mt Mercer Wind Farm,VIC
2025-10-06 21:45:00,NSW1,ERGT01,590.4,593.9,634.8,6.6,coal,Eraring,NSW
2025-07-08 03:50:00,SA1,HDWF2,59.5,62.2,60.0,68.3,wind,Hornsdale Wind Farm,SA
2025-08-26 00:25:00,VIC1,VBBL1,-109.6,-109.8,300.0,598.7,battery,Victorian Big Battery,VIC
2025-09-24 04:35:00,VIC1,MORTLK1,0.6,0.6,46.6,27.3,gas,Mortlake,VIC
2025-09-10 22:00:00,VIC1,GARDNR1,0.0,0.0,0.0,52.1,solar,Gannawarra Solar Farm,VIC
2025-07-21 19:25:00,VIC1,WEMBLEY1,62.7,65.7,66.2,73.5,wind,Waubra Wind Farm,VIC
2025-08-04 02:00:00,VIC1,GANNBAT1,0.4,0.4,25.0,572.1,battery,Gannawarra Battery,VIC
2025-08-18 17:25:00,NSW1,CAPTL_WF,124.4,129.5,129.7,42.6,wind,Capital Wind Farm,NSW
2025-05-31 12:10:00,SA1,LADBROK1,1.2,1.2,15.6,20.9,gas,Ladbroke Grove,SA
2025-10-03 03:20:00,NSW1,BAYSW1,536.9,533.1,562.0,6.7,coal,Bayswater,NSW
2025-06-11 04:35:00,NSW1,TUMUT2,107.4,107.9,201.5,60.5,hydro,Tumut 2,NSW
2025-08-15 11:05:00,NSW1,TALLWN2,6.3,6.6,263.1,24.3,gas,Tallawarra B,NSW
2025-09-20 05:00:00,TAS1,DARWIN1,29.5,30.0,44.9,53.8,hydro,Darwin,TAS
2025-06-07 15:05:00,VIC1,HAZEL1,176.4,180.4,185.5,7.8,coal,Hazelwood,VIC
2025-11-21 04:40:00,SA1,AGLHAL,1.3,1.3,162.3,12.8,gas,Hallett,SA
2025-07-31 15:40:00,NSW1,MURRAY1,146.2,147.8,426.3,34.4,hydro,Murray 1,NSW
2025-05-26 21:00:00,VIC1,LOYA1,58.7,58.2,101.8,7.6,coal,Loy Yang A,VIC
2025-09-20 20:55:00,QLD1,TARONG1,388.5,384.5,395.9,7.6,coal,Tarong,QLD
2025-09-02 11:30:00,NSW1,TUMUT1,77.3,76.2,198.2,43.7,hydro,Tumut 1,NSW
2025-09-17 13:00:00,QLD1,TARONG3,392.2,396.9,402.7,6.4,coal,Tarong,QLD
2025-10-07 16:25:00,NSW1,WALGETT1,679.7,706.6,850.0,509.8,battery,Waratah Super Battery,NSW
2025-08-18 13:35:00,SA1,HDWF1,315.0,319.3,315.0,105.4,wind,Hornsdale Wind Farm,SA
2025-10-21 11:25:00,NSW1,TUMUT3,581.1,589.0,1444.0,33.4,hydro,Tumut 3,NSW
2025-07-30 08:50:00,SA1,HDWF1,294.4,283.6,315.0,105.0,wind,Hornsdale Wind Farm,SA
2025-08-31 05:30:00,NSW1,BAYSW4,475.2,487.5,491.8,7.9,coal,Bayswater,NSW
2025-06-21 20:20:00,NSW1,TUMUT2,83.6,83.7,189.3,68.4,hydro,Tumut 2,NSW
2025-09-13 19:50:00,VIC1,MORTLK1,178.9,169.4,242.3,22.2,gas,Mortlake,VIC
2025-07-10 14:40:00,VIC1,VPML,11.5,11.0,174.1,18.2,gas,Valley Power,VIC
2025-09-27 19:20:00,VIC1,STKLD1,13.7,13.5,15.1,199.8,solar,Stockyard Hill Solar,VIC
2025-10-16 19:00:00,QLD1,TARONG1,391.3,386.1,413.6,5.0,coal,Tarong,QLD
2025-10-27 08:00:00,VIC1,MORTLK2,13.4,12.8,235.5,17.3,gas,Mortlake,VIC
2025-11-09 02:15:00,VIC1,ARWF1,185.8,181.5,186.0,53.9,wind,Ararat Wind Farm,VIC
2025-06-15 06:10:00,SA1,MTMILLAR,52.5,54.7,53.3,32.1,wind,Mt Millar Wind Farm,SA
2025-06-18 02:45:00,VIC1,STKLD1,0.0,0.0,0.0,110.0,solar,Stockyard Hill Solar,VIC
2025-11-08 13:35:00,NSW1,ERGT02,525.7,531.5,544.3,4.6,coal,Eraring,NSW
2025-08-01 07:25:00,SA1,DALRNG1,0.3,0.3,30.0,497.4,battery,Dalrymple Battery,SA
2025-05-28 17:35:00,VIC1,ARWF1,81.8,85.8,89.0,82.0,wind,Ararat Wind Farm,VIC
2025-07-15 05:35:00,VIC1,MEWF1,95.7,96.4,102.7,110.5,wind,Mt Mercer Wind Farm,VIC
2025-10-23 04:35:00,TAS1,GORDONS1,141.5,140.2,387.3,32.7,hydro,Gordon,TAS
2025-07-27 14:35:00,SA1,PELICAN1,172.9,164.0,428.6,21.8,gas,Pelican Point,SA
2025-06-06 23:10:00,NSW1,BAYSW3,531.3,522.4,543.5,6.9,coal,Bayswater,NSW
2025-10-02 10:10:00,NSW1,VALES2,468.4,457.2,472.2,4.2,coal,Vales Point,NSW
2025-06-28 10:05:00,VIC1,VBBL1,-237.2,-236.2,300.0,371.6,battery,Victorian Big Battery,VIC
2025-07-27 05:00:00,SA1,DALRNG1,0.4,0.4,30.0,479.9,battery,Dalrymple Battery,SA
2025-05-24 17:00:00,NSW1,ERGT02,627.3,608.7,665.0,5.5,coal,Eraring,NSW
2025-09-10 13:30:00,QLD1,DAYDREAMS,99.9,101.2,106.7,159.1,solar,Daydream Solar Farm,QLD
2025-08-13 00:55:00,SA1,SNOWTWN1,51.7,50.0,55.3,57.9,wind,Snow Town,SA
2025-10-28 19:20:00,VIC1,LOYA2,424.2,422.3,443.1,4.7,coal,Loy Yang A,VIC
2025-07-23 20:30:00,NSW1,TUMUT1,130.3,131.8,261.3,78.5,hydro,Tumut 1,NSW
2025-06-30 05:40:00,SA1,AGLSOM,7.6,8.1,109.7,28.6,gas,Somerton,SA
2025-06-23 05:00:00,VIC1,LOYB2,431.5,432.7,450.7,7.4,coal,Loy Yang B,VIC
2025-06-29 10:15:00,SA1,HDWF2,27.8,27.5,28.0,55.6,wind,Hornsdale Wind Farm,SA
2025-08-14 02:20:00,TAS1,REECE1,58.0,58.6,162.2,30.5,hydro,Reece,TAS
2025-06-08 20:45:00,VIC1,LOYB1,393.2,387.9,422.6,4.2,coal,Loy Yang B,VIC
2025-08-05 05:35:00,VIC1,MEWF1,25.8,25.8,26.3,34.7,wind,Mt Mercer Wind Farm,VIC
2025-10-26 13:15:00,VIC1,STKLD1,88.0,89.4,90.7,79.4,solar,Stockyard Hill Solar,VIC
2025-10-10 17:10:00,VIC1,WEMBLEY1,115.3,119.7,121.0,106.7,wind,Waubra Wind Farm,VIC
2025-09-16 23:35:00,NSW1,CAPTL_WF,49.9,48.3,53.8,69.3,wind,Capital Wind Farm,NSW
2025-11-02 13:15:00,VIC1,STKLD1,104.1,103.0,104.3,70.0,solar,Stockyard Hill Solar,VIC
2025-10-13 00:00:00,VIC1,HAZEL1,156.5,157.6,164.1,5.0,coal,Hazelwood,VIC
2025-09-19 18:25:00,NSW1,ERGT04,540.4,550.7,586.0,3.0,coal,Eraring,NSW
2025-10-28 01:55:00,SA1,DALRNG1,-22.3,-21.7,30.0,362.5,battery,Dalrymple Battery,SA
2025-06-15 15:25:00,QLD1,TARONG4,320.1,311.5,347.0,5.2,coal,Tarong,QLD
2025-10-19 22:10:00,VIC1,VBBL1,4.3,4.4,300.0,201.5,battery,Victorian Big Battery,VIC
2025-07-16 18:15:00,QLD1,CALL2,274.9,269.8,278.2,6.3,coal,Callide B,QLD
2025-10-04 10:00:00,QLD1,CALL2,267.0,269.1,281.6,6.6,coal,Callide B,QLD
2025-11-06 05:25:00,NSW1,BAYSW2,512.4,526.2,560.9,6.2,coal,Bayswater,NSW
2025-08-22 06:40:00,SA1,AGLHAL,7.5,7.1,186.3,17.5,gas,Hallett,SA
2025-06-09 03:35:00,VIC1,VBBL1,-233.1,-240.5,300.0,230.6,battery,Victorian Big Battery,VIC
2025-07-30 09:10:00,TAS1,POATINA1,132.3,134.2,250.9,81.1,hydro,Poatina,TAS
2025-08-06 01:10:00,QLD1,TARONG3,332.0,335.9,344.0,6.3,coal,Tarong,QLD
2025-11-10 11:40:00,VIC1,MORTLK1,7.7,7.4,142.9,26.3,gas,Mortlake,VIC
2025-11-11 12:55:00,QLD1,RUGBYR1,47.2,47.7,49.4,73.9,solar,Rugby Run Solar Farm,QLD
2025-09-04 11:05:00,VIC1,VBBL1,-115.1,-111.9,300.0,444.1,battery,Victorian Big Battery,VIC
2025-11-13 00:30:00,VIC1,ARWF1,81.2,79.0,87.0,31.2,wind,Ararat Wind Farm,VIC
2025-08-11 09:45:00,VIC1,LOYA4,459.9,463.6,474.6,3.2,coal,Loy Yang A,VIC
2025-08-06 20:10:00,NSW1,OCGT1,4.5,4.5,97.7,19.0,gas,Uranquinty,NSW
2025-10-23 05:55:00,QLD1,HLWF1,11.8,11.6,12.0,106.2,solar,Haughton Solar Farm,QLD
2025-09-22 11:10:00,NSW1,BAYSW2,517.0,504.3,537.6,3.6,coal,Bayswater,NSW
2025-08-27 01:45:00,VIC1,ARWF1,165.1,166.8,167.1,77.7,wind,Ararat Wind Farm,VIC
2025-08-15 03:05:00,SA1,LKBONNY4,0.0,0.0,0.0,186.4,solar,Lake Bonney Solar,SA
2025-09-29 10:05:00,NSW1,TALLWN2,13.3,13.2,106.8,15.1,gas,Tallawarra B,NSW
2025-10-08 03:10:00,SA1,HDWF1,107.3,106.1,109.0,30.3,wind,Hornsdale Wind Farm,SA
2025-08-21 06:55:00,QLD1,HLWF1,15.2,15.2,15.3,68.5,solar,Haughton Solar Farm,QLD
2025-05-29 17:55:00,VIC1,ARWF1,194.5,201.7,203.6,116.2,wind,Ararat Wind Farm,VIC
2025-06-11 12:45:00,NSW1,BAYSW2,462.2,467.9,479.3,6.8,coal,Bayswater,NSW
2025-06-19 05:40:00,SA1,MTMILLAR,37.7,37.4,41.1,99.0,wind,Mt Millar Wind Farm,SA
2025-08-16 02:25:00,VIC1,LOYB2,418.5,428.3,451.6,5.8,coal,Loy Yang B,VIC
2025-09-12 18:50:00,NSW1,NYNGAN1,12.6,12.7,12.8,168.4,solar,Nyngan Solar Plant,NSW
2025-10-17 06:55:00,QLD1,CALL2,288.3,281.3,289.3,5.1,coal,Callide B,QLD
2025-07-05 07:45:00,VIC1,GANNBAT1,0.1,0.1,25.0,287.2,battery,Gannawarra Battery,VIC
2025-10-14 03:55:00,NSW1,VALES1,575.6,581.9,591.1,6.5,coal,Vales Point,NSW
2025-09-22 05:20:00,TAS1,POATINA1,15.1,14.9,121.7,50.8,hydro,Poatina,TAS
2025-06-02 09:35:00,NSW1,BAYSW3,497.0,497.0,549.1,3.7,coal,Bayswater,NSW
2025-07-26 22:10:00,QLD1,DAYDREAMS,0.0,0.0,0.0,95.0,solar,Daydream Solar Farm,QLD
2025-07-18 02:00:00,NSW1,OCGT1,31.8,32.9,87.6,26.7,gas,Uranquinty,NSW
2025-11-01 08:55:00,VIC1,LOYA4,398.2,394.6,404.2,3.9,coal,Loy Yang A,VIC
2025-11-07 15:50:00,VIC1,LOYB2,373.5,381.7,399.2,5.7,coal,Loy Yang B,VIC
2025-10-20 02:35:00,NSW1,BAYSW3,570.2,571.9,583.1,7.7,coal,Bayswater,NSW
2025-08-28 02:20:00,NSW1,VALES2,572.2,573.1,622.6,5.1,coal,Vales Point,NSW
2025-08-21 16:45:00,VIC1,JBUTNS1,178.3,189.9,207.1,28.3,gas,Jeeralang,VIC
2025-07-19 16:35:00,VIC1,LOYA1,475.6,476.6,481.5,3.8,coal,Loy Yang A,VIC
2025-10-11 16:00:00,NSW1,WALGETT1,351.2,341.8,850.0,233.5,battery,Waratah Super Battery,NSW
2025-06-08 16:50:00,NSW1,MURRAY1,888.1,882.6,924.6,53.8,hydro,Murray 1,NSW
2025-07-12 08:20:00,SA1,LADBROK1,35.1,32.1,48.8,17.2,gas,Ladbroke Grove,SA
2025-06-17 14:35:00,NSW1,ERGT03,539.0,546.9,588.6,4.2,coal,Eraring,NSW
2025-08-21 22:55:00,SA1,DALRNG1,-12.1,-11.7,30.0,314.0,battery,Dalrymple Battery,SA
2025-07-17 13:20:00,VIC1,STKLD1,63.4,62.6,68.1,91.0,solar,Stockyard Hill Solar,VIC
2025-06-28 22:35:00,VIC1,LOYA3,439.6,428.2,470.0,5.5,coal,Loy Yang A,VIC
2025-07-31 12:10:00,NSW1,BAYSW4,56.0,56.5,66.5,4.3,coal,Bayswater,NSW
2025-10-27 16:25:00,VIC1,MEWF1,102.9,103.8,105.4,83.2,wind,Mt Mercer Wind Farm,VIC
2025-09-02 13:25:00,NSW1,BAYSW3,574.0,569.5,626.1,7.8,coal,Bayswater,NSW
2025-10-20 19:10:00,VIC1,MEWF1,10.6,11.1,10.7,116.8,wind,Mt Mercer Wind Farm,VIC
2025-11-06 08:00:00,SA1,AGLHAL,2.1,1.9,130.5,15.9,gas,Hallett,SA
2025-11-04 04:35:00,TAS1,GORDONS1,212.7,215.2,380.4,82.4,hydro,Gordon,TAS
2025-07-26 21:10:00,VIC1,VPML,10.7,10.5,227.8,12.0,gas,Valley Power,VIC
2025-10-30 16:50:00,SA1,AGLHAL,2.4,2.6,53.6,12.8,gas,Hallett,SA
2025-11-05 12:10:00,SA1,HDWF1,249.7,255.7,263.4,38.6,wind,Hornsdale Wind Farm,SA
2025-11-14 15:35:00,VIC1,GANNBAT1,0.9,0.9,25.0,367.9,battery,Gannawarra Battery,VIC
2025-07-26 21:10:00,VIC1,GARDNR1,0.0,0.0,0.0,56.0,solar,Gannawarra Solar Farm,VIC
2025-07-04 13:20:00,QLD1,RUGBYR1,40.4,41.0,40.9,178.0,solar,Rugby Run Solar Farm,QLD
2025-09-07 08:05:00,QLD1,TARONG3,356.1,366.0,384.5,7.1,coal,Tarong,QLD
2025-11-09 14:15:00,SA1,PELICAN1,75.2,78.4,280.6,26.7,gas,Pelican Point,SA
2025-11-03 21:55:00,VIC1,LOYA4,393.3,397.9,412.3,5.8,coal,Loy Yang A,VIC
2025-09-04 23:05:00,VIC1,JBUTNS1,8.0,7.6,121.4,22.9,gas,Jeeralang,VIC
2025-06-20 03:50:00,NSW1,TUMUT3,228.1,224.9,1051.7,42.7,hydro,Tumut 3,NSW
2025-08-08 21:25:00,NSW1,ERGT03,565.9,569.6,620.8,5.1,coal,Eraring,NSW
2025-09-30 23:20:00,VIC1,LOYA2,484.7,477.6,485.4,5.7,coal,Loy Yang A,VIC
2025-09-02 23:45:00,SA1,MTMILLAR,64.4,66.3,68.5,84.3,wind,Mt Millar Wind Farm,SA
2025-07-25 21:00:00,NSW1,TUMUT2,29.2,28.6,232.5,72.3,hydro,Tumut 2,NSW
2025-07-25 08:30:00,VIC1,GANNBAT1,0.6,0.6,25.0,217.7,battery,Gannawarra Battery,VIC
2025-06-03 20:55:00,SA1,MTMILLAR,48.8,51.0,50.8,31.2,wind,Mt Millar Wind Farm,SA
2025-07-15 12:25:00,SA1,SNOWTWN1,98.7,100.2,98.7,111.7,wind,Snow Town,SA
2025-09-22 19:50:00,QLD1,TARONG1,314.2,309.5,333.0,5.4,coal,Tarong,QLD
2025-07-06 22:00:00,VIC1,MORTLK1,6.2,5.7,63.0,10.3,gas,Mortlake,VIC
2025-11-20 19:10:00,QLD1,TARONG3,328.8,336.2,341.2,6.9,coal,Tarong,QLD
2025-06-08 00:00:00,NSW1,ERGT04,570.9,575.6,594.8,3.1,coal,Eraring,NSW
2025-09-08 03:45:00,NSW1,OCGT2,5.2,5.4,154.6,17.3,gas,Uranquinty,NSW
2025-08-22 09:00:00,VIC1,LOYB2,4.3,4.3,8.4,4.4,coal,Loy Yang B,VIC
2025-10-22 15:55:00,SA1,MTMILLAR,25.3,25.1,26.3,61.6,wind,Mt Millar Wind Farm,SA
2025-11-01 13:45:00,NSW1,BENBUL1,70.9,72.1,74.6,128.4,solar,Benbullen Solar Farm,NSW
2025-08-30 21:55:00,VIC1,GANNBAT1,1.0,1.0,25.0,295.9,battery,Gannawarra Battery,VIC
2025-09-15 16:30:00,TAS1,GORDONS1,264.7,261.7,274.0,82.6,hydro,Gordon,TAS
2025-09-28 05:05:00,QLD1,TARONG3,319.4,322.2,335.6,3.7,coal,Tarong,QLD
2025-08-26 19:35:00,SA1,HPRL1,-46.6,-44.8,100.0,542.0,battery,Hornsdale Power Reserve,SA
2025-06-26 15:35:00,SA1,HPRL1,2.7,2.6,100.0,404.4,battery,Hornsdale Power Reserve,SA
2025-08-10 00:05:00,QLD1,BRAEMAR1,131.6,141.9,199.8,15.4,gas,Braemar,QLD
2025-07-06 23:05:00,VIC1,LOYB1,55.7,57.4,62.1,4.5,coal,Loy Yang B,VIC
2025-08-16 12:30:00,SA1,LKBONNY4,28.2,28.7,29.2,163.4,solar,Lake Bonney Solar,SA
2025-09-12 23:00:00,NSW1,ERGT04,554.4,558.9,566.6,6.7,coal,Eraring,NSW
2025-07-01 02:05:00,NSW1,OCGT1,6.7,7.2,84.0,14.3,gas,Uranquinty,NSW
2025-07-08 09:30:00,QLD1,KAREEYA1,2.4,2.3,43.0,12.1,gas,Kareeya,QLD
2025-10-20 18:35:00,TAS1,JOHN_HF1,103.2,103.6,119.4,73.4,hydro,John Butters,TAS
2025-07-31 17:55:00,VIC1,GANNBAT1,24.2,23.6,25.0,471.4,battery,Gannawarra Battery,VIC
2025-06-29 02:30:00,NSW1,TUMUT3,619.5,618.0,987.0,32.9,hydro,Tumut 3,NSW
2025-09-30 19:10:00,SA1,PELICAN1,8.8,9.2,434.7,27.7,gas,Pelican Point,SA
2025-10-01 10:15:00,NSW1,ERGT02,532.2,531.8,537.9,6.6,coal,Eraring,NSW
2025-10-21 08:40:00,NSW1,TUMUT2,35.1,35.1,275.7,56.9,hydro,Tumut 2,NSW
2025-10-09 07:40:00,TAS1,JOHN_HF1,64.6,65.7,132.9,70.2,hydro,John Butters,TAS
2025-11-20 12:55:00,SA1,LADBROK1,0.9,0.9,61.4,16.9,gas,Ladbroke Grove,SA
2025-09-05 15:00:00,SA1,HDWF2,44.0,43.9,48.3,95.1,wind,Hornsdale Wind Farm,SA
2025-07-15 04:50:00,NSW1,MURRAY2,192.3,192.0,196.1,66.4,hydro,Murray 2,NSW
2025-10-28 01:20:00,NSW1,VALES2,594.0,591.7,630.0,5.4,coal,Vales Point,NSW
2025-07-11 04:40:00,NSW1,TUMUT3,181.9,178.6,880.6,54.8,hydro,Tumut 3,NSW
2025-07-15 23:15:00,QLD1,BRAEMAR2,3.9,4.1,449.0,29.1,gas,Braemar,QLD
2025-10-21 18:55:00,QLD1,DAYDREAMS,22.9,22.9,23.5,141.9,solar,Daydream Solar Farm,QLD
2025-10-31 10:55:00,VIC1,LOYA4,410.8,403.5,432.6,6.9,coal,Loy Yang A,VIC
2025-07-24 18:15:00,VIC1,MEWF1,103.6,99.3,106.7,82.7,wind,Mt Mercer Wind Farm,VIC
2025-10-03 18:05:00,QLD1,CALL2,283.9,286.1,287.5,6.7,coal,Callide B,QLD
2025-11-07 21:05:00,QLD1,BRAEMAR2,16.8,17.7,310.5,11.3,gas,Braemar,QLD
2025-10-16 09:00:00,QLD1,KAREEYA1,2.9,3.1,29.5,21.6,gas,Kareeya,QLD
2025-05-24 21:45:00,NSW1,WALGETT1,-592.3,-605.5,850.0,312.1,battery,Waratah Super Battery,NSW
2025-09-21 22:55:00,QLD1,RUGBYR1,0.0,0.0,0.0,51.0,solar,Rugby Run Solar Farm,QLD
2025-06-23 22:05:00,SA1,HDWF2,99.0,96.4,99.0,43.9,wind,Hornsdale Wind Farm,SA
2025-10-25 00:50:00,VIC1,JBUTNS1,43.2,42.0,183.6,12.8,gas,Jeeralang,VIC
2025-06-05 04:50:00,NSW1,TALLWN2,10.3,10.6,146.3,11.0,gas,Tallawarra B,NSW
2025-11-20 17:55:00,SA1,SNOWTWN1,65.6,68.6,70.4,100.8,wind,Snow Town,SA
2025-06-25 06:35:00,TAS1,GORDONS1,161.9,161.3,215.6,39.3,hydro,Gordon,TAS
2025-08-08 11:15:00,SA1,CLOVER1,40.4,41.4,43.5,41.1,wind,Clover Hill Wind Farm,SA
2025-07-05 14:30:00,SA1,SNOWTWN1,40.2,40.5,43.1,118.3,wind,Snow Town,SA
2025-10-19 03:15:00,QLD1,TARONG4,397.8,389.7,427.4,5.7,coal,Tarong,QLD
2025-08-03 14:50:00,SA1,HDWF2,63.0,61.6,66.2,95.0,wind,Hornsdale Wind Farm,SA
2025-10-06 12:20:00,SA1,CLOVER1,28.7,29.1,30.3,92.2,wind,Clover Hill Wind Farm,SA
2025-06-05 05:35:00,QLD1,DAYDREAMS,11.5,11.3,12.3,88.7,solar,Daydream Solar Farm,QLD
2025-08-14 10:10:00,QLD1,TARONG3,325.7,323.1,334.5,5.2,coal,Tarong,QLD
2025-11-05 19:30:00,NSW1,OCGT1,1.8,1.7,74.8,29.5,gas,Uranquinty,NSW
2025-11-08 16:55:00,NSW1,OCGT1,21.8,21.4,140.1,28.1,gas,Uranquinty,NSW
2025-06-30 23:35:00,VIC1,MORTLK2,7.5,7.8,235.5,21.6,gas,Mortlake,VIC
2025-08-03 18:50:00,QLD1,TARONG2,317.6,325.1,347.1,3.5,coal,Tarong,QLD
2025-08-06 11:00:00,VIC1,LOYA4,500.9,507.2,510.6,6.9,coal,Loy Yang A,VIC
2025-09-03 22:00:00,QLD1,BRAEMAR1,103.5,110.7,265.8,10.4,gas,Braemar,QLD
2025-08-29 19:05:00,NSW1,MURRAY2,495.4,504.2,546.3,43.5,hydro,Murray 2,NSW
2025-06-12 06:45:00,NSW1,BAYSW3,543.5,545.0,576.0,7.5,coal,Bayswater,NSW
2025-10-09 19:20:00,SA1,SNOWTWN1,35.9,36.1,38.6,119.8,wind,Snow Town,SA
2025-07-04 02:10:00,NSW1,TUMUT3,708.6,712.4,827.1,86.2,hydro,Tumut 3,NSW
2025-07-20 07:40:00,NSW1,TUMUT3,645.4,648.4,1409.4,34.7,hydro,Tumut 3,NSW
2025-10-24 00:10:00,NSW1,MURRAY2,31.7,31.8,188.0,85.5,hydro,Murray 2,NSW
2025-09-26 12:25:00,QLD1,TARONG3,345.0,339.5,363.9,4.6,coal,Tarong,QLD
2025-08-04 04:10:00,NSW1,ERGT03,557.7,556.8,596.2,8.0,coal,Eraring,NSW
2025-11-06 01:45:00,SA1,DALRNG1,-18.4,-17.7,30.0,380.7,battery,Dalrymple Battery,SA
