settlement_date,region_id,rrp,raise_6sec,lower_6sec,total_demand_mw,net_interchange,scheduled_generation
2025-11-20 12:00:00,NSW1,45.13,1.49,0.38,6432.9,52.3,5467.4
2025-06-24 19:00:00,TAS1,131.31,4.08,2.43,1169.6,52.7,1050.7
2025-11-13 13:30:00,SA1,46.17,1.42,0.56,1706.3,88.4,1625.8
2025-10-25 23:30:00,SA1,-945.95,30.18,5.4,1351.0,185.5,1096.4
2025-08-13 05:00:00,QLD1,71.8,3.33,1.29,4429.2,136.9,4058.5
2025-10-23 11:00:00,SA1,46.97,4.13,1.32,1365.3,184.0,1229.3
2025-05-30 11:00:00,QLD1,45.92,0.37,1.45,5762.3,304.5,4681.6
2025-09-01 23:00:00,TAS1,113.73,0.83,4.84,1001.5,8.5,969.7
2025-06-14 12:00:00,TAS1,98.48,3.45,1.79,920.1,115.3,724.4
2025-07-12 17:00:00,VIC1,253.38,6.42,16.84,6284.1,762.7,4805.1
2025-09-16 23:30:00,SA1,45.31,0.52,1.49,1507.2,-65.9,1596.0
2025-11-09 18:00:00,SA1,318.55,12.83,3.11,1870.2,-30.3,1621.3
2025-09-26 23:30:00,VIC1,86.83,3.49,0.34,4824.0,66.9,4855.4
2025-09-19 18:30:00,VIC1,173.49,4.6,7.37,6415.5,103.3,5367.3
2025-10-11 19:00:00,QLD1,378.08,10.33,3.04,7278.7,525.4,5865.1
2025-07-17 23:00:00,SA1,71.35,0.96,1.5,1371.3,135.9,1219.0
2025-10-07 10:30:00,TAS1,61.47,0.5,3.34,955.7,-30.5,963.8
2025-10-24 11:00:00,VIC1,62.17,0.34,0.37,4998.0,392.5,4480.2
2025-10-19 12:00:00,NSW1,100.21,5.74,2.35,7441.9,594.3,5858.7
2025-07-16 17:00:00,VIC1,169.81,0.79,1.9,5353.1,-592.6,5230.4
2025-09-21 19:00:00,NSW1,130.35,3.46,1.4,8710.5,-1343.1,10227.7
2025-06-14 16:00:00,QLD1,112.56,1.36,9.61,7740.7,384.0,7481.9
2025-10-06 04:00:00,QLD1,79.86,0.13,2.21,4673.1,377.2,3999.3
2025-09-21 13:30:00,QLD1,122.66,1.89,2.23,6075.5,296.5,6051.5
2025-08-09 02:00:00,SA1,177.23,2.87,0.62,1091.6,-4.5,1030.1
2025-09-20 04:30:00,VIC1,80.68,2.49,1.6,3298.0,-243.6,3461.9
2025-10-24 01:30:00,NSW1,118.59,4.67,3.15,5311.3,-570.4,5545.9
2025-10-10 08:30:00,SA1,116.36,3.33,1.31,1311.8,227.4,1094.3
2025-08-05 03:30:00,VIC1,49.08,0.49,1.0,3495.7,-254.1,3809.5
2025-10-19 04:00:00,VIC1,113.63,1.33,11.84,3373.2,622.9,2473.1
2025-09-26 15:30:00,TAS1,108.23,3.36,1.55,1042.3,-1.2,1075.1
2025-09-10 07:00:00,NSW1,62.26,2.79,0.26,6913.1,451.7,5764.4
2025-08-16 18:30:00,SA1,433.83,9.23,10.15,1729.1,-58.8,1833.0
2025-06-14 23:00:00,VIC1,158.19,2.22,1.9,4773.5,-38.2,4763.8
2025-06-05 22:30:00,QLD1,140.02,4.12,4.46,6716.9,334.3,5961.2
2025-11-11 13:30:00,TAS1,67.93,0.29,1.92,1002.7,-22.5,1033.7
2025-11-09 19:00:00,TAS1,127.06,4.53,3.47,1161.9,-32.7,1064.0
2025-08-03 13:00:00,QLD1,123.13,1.74,5.33,6225.1,-607.8,6473.6
2025-06-28 04:00:00,NSW1,145.57,7.2,0.52,4455.5,1254.6,3350.6
2025-11-18 23:30:00,TAS1,32.76,1.3,4.37,955.7,38.1,796.6
2025-08-04 16:30:00,SA1,104.9,0.32,1.44,2083.0,-92.5,2213.3
2025-08-06 18:00:00,QLD1,406.84,18.66,3.53,7674.3,-400.5,8229.3
2025-10-07 06:30:00,TAS1,122.79,2.96,1.69,1005.9,-67.3,1115.0
2025-07-04 10:30:00,SA1,54.4,1.21,0.94,1535.4,165.7,1350.9
2025-05-29 23:30:00,QLD1,54.56,2.7,1.43,6523.3,155.2,5695.7
2025-05-24 19:00:00,TAS1,93.5,0.51,0.63,1127.5,-105.2,1108.8
2025-10-05 05:00:00,SA1,50.58,3.19,0.4,1003.2,-21.6,1069.0
2025-11-18 11:30:00,VIC1,49.67,1.31,1.09,5003.1,52.9,4463.9
2025-09-25 00:00:00,VIC1,90.41,4.46,2.19,3461.8,112.1,3508.5
2025-07-16 23:00:00,NSW1,225.51,1.85,2.79,6756.0,-211.4,7050.5
2025-09-24 11:00:00,TAS1,63.46,0.55,2.1,1127.3,-94.0,1109.4
2025-11-20 23:30:00,SA1,88.67,0.94,1.05,1445.3,-103.9,1571.4
2025-06-23 10:30:00,NSW1,61.36,2.2,0.85,7351.0,742.4,6371.9
2025-05-28 15:00:00,SA1,64.09,0.72,1.53,1513.7,149.1,1295.2
2025-07-26 01:00:00,QLD1,65.48,1.38,2.81,4452.8,1779.3,2374.5
2025-07-22 04:30:00,TAS1,62.34,3.0,6.73,729.0,-58.5,698.1
2025-06-09 12:00:00,TAS1,61.51,1.9,0.84,1050.8,63.8,1032.3
2025-09-23 02:00:00,TAS1,90.49,2.23,1.63,696.4,5.4,666.9
2025-11-21 21:30:00,QLD1,78.31,3.05,0.7,5990.8,97.1,5134.8
2025-08-31 07:30:00,NSW1,63.36,0.64,0.43,7082.7,61.3,7368.3
2025-07-31 09:30:00,SA1,53.44,1.05,0.76,1426.2,45.7,1265.5
2025-06-21 06:30:00,SA1,50.68,3.21,2.49,1467.5,45.4,1436.1
2025-10-29 07:30:00,VIC1,77.37,1.12,0.42,4665.5,337.1,4436.8
2025-08-09 20:30:00,NSW1,31.07,1.17,1.46,7037.7,-664.7,6620.1
2025-06-20 03:30:00,NSW1,69.58,3.71,0.72,4588.7,-444.3,4727.1
2025-08-01 21:00:00,TAS1,138.57,2.88,3.89,1086.6,154.4,800.2
2025-09-11 14:30:00,VIC1,74.69,0.54,1.67,5260.4,-839.8,5243.5
2025-05-31 19:30:00,TAS1,206.71,6.65,1.35,1235.7,-18.1,1121.5
2025-10-04 04:30:00,SA1,209.54,1.13,3.05,1214.8,-35.5,1171.0
2025-08-26 08:00:00,QLD1,118.77,5.59,3.11,6049.6,-536.9,6012.1
2025-06-29 19:00:00,NSW1,379.8,5.66,3.61,9306.5,269.3,8646.8
2025-05-29 06:00:00,TAS1,107.89,14.42,0.62,1066.1,2.1,924.8
2025-10-25 00:00:00,SA1,49.01,0.23,0.82,1182.1,153.9,1047.6
2025-06-14 19:30:00,SA1,224.72,4.62,3.53,1632.3,13.3,1383.7
2025-07-30 07:30:00,TAS1,52.22,0.9,1.18,1044.9,64.5,973.1
2025-07-31 14:30:00,TAS1,59.31,0.94,2.18,1037.7,19.6,961.9
2025-08-16 14:30:00,TAS1,95.33,6.98,2.84,966.2,-73.2,986.6
2025-07-03 20:30:00,TAS1,50.42,0.92,0.32,1048.9,-47.3,1086.6
2025-09-30 16:00:00,QLD1,273.41,6.53,1.95,7323.7,429.2,6871.6
2025-10-20 16:00:00,SA1,170.85,5.84,1.0,2059.6,-7.1,1942.0
2025-11-13 18:00:00,QLD1,345.45,5.79,18.14,7460.6,143.7,7046.3
2025-07-09 03:30:00,SA1,47.72,0.5,0.44,1256.9,-68.2,1244.0
2025-06-26 22:30:00,NSW1,111.12,4.02,2.37,6507.4,-1043.3,7411.2
2025-11-19 22:00:00,VIC1,92.14,1.07,2.12,4791.0,-1190.0,5862.1
2025-08-13 14:00:00,SA1,44.76,0.29,1.27,1665.2,-217.0,1734.0
2025-10-28 19:00:00,VIC1,131.9,1.8,1.15,6078.1,-218.7,5841.7
2025-10-09 04:00:00,NSW1,46.53,2.29,0.16,5398.5,437.8,4984.0
2025-07-29 00:00:00,VIC1,22.19,1.11,0.43,4030.6,-307.6,3696.6
2025-11-14 15:30:00,QLD1,82.36,0.5,1.97,6871.1,-122.4,6158.2
2025-11-19 06:00:00,NSW1,77.65,1.76,3.47,7265.2,794.5,6094.3
2025-09-07 09:30:00,SA1,107.57,1.56,7.03,1520.4,83.9,1438.1
2025-09-28 09:30:00,NSW1,35.66,0.55,0.51,7635.5,-314.5,8309.3
2025-06-03 05:30:00,NSW1,220.31,6.04,2.96,5298.0,126.5,5264.1
2025-05-25 17:30:00,NSW1,340.57,3.96,1.53,8266.3,66.9,7415.4
2025-06-22 10:00:00,SA1,34.62,0.51,0.57,1505.4,-205.0,1707.2
2025-10-20 21:00:00,QLD1,115.06,6.88,0.82,6576.6,-271.3,6536.1
2025-10-09 12:00:00,SA1,111.29,3.06,3.54,1527.2,-40.9,1384.4
2025-10-20 19:30:00,VIC1,317.05,11.41,7.3,6165.9,-162.1,6597.7
2025-07-27 19:00:00,NSW1,108.49,1.49,1.0,8480.4,734.6,8002.0
2025-10-30 06:00:00,TAS1,70.68,1.01,2.57,1087.6,-12.4,943.5
2025-07-21 22:00:00,VIC1,18.83,1.34,0.7,5108.9,54.0,5140.8
2025-11-10 16:00:00,TAS1,240.63,0.16,7.09,1012.3,-136.3,1007.8
2025-10-17 17:30:00,QLD1,145.91,3.95,2.86,7173.9,-576.0,7802.2
2025-07-08 22:30:00,QLD1,206.59,2.64,10.27,6108.2,209.6,5303.9
2025-05-25 08:00:00,SA1,61.76,0.58,0.41,1565.6,140.3,1496.1
2025-06-23 19:00:00,SA1,597.19,59.53,4.69,1744.2,22.8,1473.0
2025-11-01 17:00:00,TAS1,129.39,0.68,0.47,1271.6,-16.7,1268.2
2025-07-23 01:00:00,TAS1,76.12,0.7,0.63,772.9,-50.4,822.3
2025-07-27 04:00:00,TAS1,66.02,1.61,4.69,728.1,-79.1,831.5
2025-08-25 06:00:00,VIC1,-139.21,3.45,2.61,5394.7,240.4,4927.7
2025-10-22 01:30:00,QLD1,94.94,4.8,0.7,4277.3,-143.9,3936.2
2025-10-28 03:00:00,SA1,105.72,0.98,2.3,1012.7,-161.0,1035.3
2025-09-04 21:00:00,NSW1,67.33,0.41,0.19,6515.4,-345.9,6009.7
2025-06-12 07:30:00,VIC1,41.94,0.72,0.95,5646.9,18.7,5494.6
2025-07-08 12:00:00,SA1,158.47,0.92,1.29,1478.3,-62.5,1506.0
2025-11-11 00:00:00,NSW1,64.31,2.17,0.33,4724.4,815.9,3717.1
2025-10-18 04:30:00,NSW1,109.16,1.79,2.03,4757.4,1159.8,3670.8
2025-06-26 04:00:00,SA1,113.23,2.87,1.61,1131.6,153.5,854.6
2025-11-16 13:30:00,VIC1,70.72,0.55,0.54,5908.5,560.7,5478.9
2025-10-05 21:30:00,SA1,59.49,3.01,0.97,1427.9,-119.3,1441.7
2025-09-30 05:00:00,VIC1,64.28,0.66,0.24,4266.1,614.5,3625.1
2025-11-21 14:00:00,QLD1,78.65,3.96,0.47,6817.0,636.1,5663.2
2025-06-27 03:00:00,TAS1,63.34,1.57,2.31,861.3,91.5,782.7
2025-11-02 11:00:00,TAS1,57.66,0.2,0.38,985.0,-3.1,891.2
2025-08-23 04:00:00,QLD1,60.31,0.52,0.23,4064.4,-424.0,4319.1
2025-11-19 03:30:00,NSW1,125.97,9.18,1.82,5472.8,-271.6,5984.8
2025-08-08 11:30:00,VIC1,89.47,1.27,3.64,5490.8,-360.3,5525.1
2025-08-30 18:00:00,VIC1,131.59,2.03,3.91,5382.5,395.5,5107.7
2025-05-26 02:30:00,VIC1,39.41,0.32,0.68,3983.5,-12.6,4093.4
2025-08-17 20:00:00,QLD1,64.0,8.87,1.31,6806.7,666.7,5839.3
2025-11-13 18:30:00,SA1,346.42,31.78,3.44,1783.8,-147.1,1816.0
2025-11-12 04:30:00,NSW1,78.06,1.71,1.82,4912.0,-410.0,5411.3
2025-08-11 22:30:00,TAS1,43.36,1.02,0.39,1006.0,96.6,835.6
2025-10-15 12:00:00,NSW1,91.8,1.16,2.23,6654.5,8.4,6377.2
2025-07-05 10:30:00,VIC1,54.84,0.86,0.78,5069.3,292.8,4816.8
2025-07-17 17:30:00,NSW1,360.39,3.75,2.87,8561.1,-446.1,8178.5
2025-08-18 12:30:00,SA1,53.45,1.14,2.27,1432.3,143.4,1133.1
2025-07-26 03:00:00,TAS1,43.03,1.85,1.94,729.8,-155.0,887.3
2025-07-20 16:30:00,VIC1,198.9,1.24,2.55,5485.7,438.1,5181.6
2025-10-16 22:00:00,TAS1,63.73,2.47,0.33,964.3,-30.2,1001.6
2025-10-17 15:30:00,QLD1,149.49,1.38,7.81,6251.3,-248.9,6100.5
2025-10-02 17:30:00,SA1,11930.07,198.5,383.27,1649.1,-53.3,1728.3
2025-08-02 22:00:00,VIC1,151.26,4.98,4.37,4801.8,1051.1,3559.2
2025-05-30 11:30:00,SA1,62.35,1.46,2.12,1415.4,-84.6,1524.9
2025-09-05 04:00:00,NSW1,49.54,1.29,2.74,5791.3,1215.2,3902.2
2025-10-23 11:30:00,TAS1,41.92,1.29,1.3,1041.1,-38.4,1069.2
2025-08-12 19:30:00,VIC1,85.41,2.33,1.74,5813.1,341.2,4839.5
2025-08-28 06:00:00,NSW1,53.13,1.07,0.66,6380.2,903.6,5084.0
2025-08-29 05:00:00,NSW1,119.33,2.51,2.42,4321.1,-422.5,4467.3
2025-06-13 23:30:00,NSW1,109.73,3.1,2.44,6685.6,-35.8,5934.8
2025-09-06 05:30:00,TAS1,89.31,0.58,5.51,647.8,-87.5,699.5
2025-07-07 14:30:00,TAS1,69.72,0.73,1.18,1019.5,92.7,806.7
2025-06-04 13:00:00,NSW1,167.89,8.9,1.38,6865.0,368.7,5624.5
2025-07-11 21:00:00,SA1,24.96,0.39,0.63,1340.9,123.5,1149.3
2025-11-04 21:00:00,TAS1,69.89,2.6,1.22,1039.8,-78.0,1118.6
2025-09-20 07:30:00,VIC1,32.22,3.58,0.66,4733.7,228.2,4437.8
2025-06-08 09:30:00,TAS1,69.69,0.58,1.59,954.9,-74.0,1080.1
2025-11-13 20:00:00,QLD1,58.39,2.68,1.01,6885.2,-148.7,6234.8
2025-11-07 18:30:00,TAS1,157.82,1.22,2.21,1240.7,-138.4,1321.3
2025-07-31 06:30:00,SA1,93.47,2.58,0.35,1421.4,-72.6,1431.9
2025-07-14 06:00:00,SA1,12391.87,137.54,124.36,1439.5,-79.3,1318.8
2025-07-16 02:30:00,QLD1,39.45,2.51,8.04,4115.6,-186.4,3995.4
2025-11-06 05:00:00,VIC1,16.47,0.77,0.61,4122.7,-706.5,4295.1
2025-06-10 01:30:00,SA1,150.2,9.95,1.98,1157.3,-106.4,1179.1
2025-09-02 09:30:00,VIC1,174.64,6.5,13.13,5726.0,-36.3,5110.2
2025-09-24 15:30:00,SA1,49.98,0.11,0.35,1593.0,21.6,1485.9
2025-09-11 13:00:00,QLD1,33.05,1.67,0.34,7214.7,-532.0,7805.7
2025-08-31 11:00:00,VIC1,84.03,0.58,0.44,5898.5,-1014.8,6100.1
2025-06-09 09:00:00,QLD1,41.56,2.61,2.87,6137.0,1033.6,4716.3
2025-06-21 17:30:00,QLD1,380.43,1.38,4.81,7036.1,1171.8,5451.9
2025-11-20 23:30:00,SA1,24.59,0.7,3.34,1391.4,-345.8,1651.5
2025-06-01 11:30:00,TAS1,40.51,3.28,0.74,1019.6,53.9,849.4
2025-09-29 23:00:00,SA1,67.01,1.53,0.44,1348.7,124.3,1244.8
2025-07-01 00:30:00,TAS1,80.03,1.99,1.55,690.3,-18.9,668.4
2025-07-24 02:30:00,TAS1,52.33,2.2,0.3,769.5,60.3,640.5
2025-10-11 03:00:00,NSW1,49.82,0.72,0.84,4333.7,205.3,3985.3
2025-06-15 19:30:00,VIC1,704.05,48.47,11.03,6121.8,139.9,5166.6
2025-09-30 16:30:00,TAS1,86.83,0.57,1.44,1372.0,51.6,1280.6
2025-08-25 17:30:00,QLD1,388.35,2.59,10.32,7092.7,569.1,6427.2
2025-09-16 05:00:00,SA1,55.48,0.37,1.81,1153.8,16.8,969.7
2025-09-14 20:00:00,SA1,32.28,1.52,3.01,1399.2,86.1,1233.9
2025-07-18 04:30:00,QLD1,52.73,1.88,1.96,4701.9,566.4,4228.4
2025-06-11 00:00:00,TAS1,84.96,2.14,1.32,693.3,35.2,644.6
2025-08-23 05:00:00,QLD1,20.39,0.72,1.85,4878.2,-99.4,4410.4
2025-07-16 23:00:00,TAS1,132.99,2.63,3.4,1018.3,87.9,921.6
2025-09-08 12:00:00,QLD1,-95.95,2.19,2.19,5990.2,845.2,4840.1
2025-07-11 11:00:00,VIC1,109.93,1.16,3.32,4525.7,-43.4,4651.2
2025-09-13 12:00:00,VIC1,47.77,1.15,1.04,4743.6,21.2,4814.4
2025-11-21 12:30:00,NSW1,146.0,8.88,0.74,6665.5,-330.8,7113.7
2025-08-05 09:30:00,SA1,128.37,3.14,5.19,1528.2,6.5,1515.1
2025-08-08 18:30:00,QLD1,257.89,3.14,2.8,8032.3,-20.2,7538.5
2025-06-05 00:30:00,NSW1,-682.11,19.63,3.79,4998.5,360.6,4139.1
2025-08-06 23:00:00,SA1,76.48,4.46,1.38,1367.1,-125.7,1274.0
2025-09-01 09:30:00,SA1,90.86,0.39,2.24,1550.9,-2.4,1473.2
2025-06-13 20:30:00,SA1,54.44,2.26,0.56,1478.7,-232.0,1647.6
2025-07-10 10:30:00,VIC1,133.79,2.78,4.76,5763.8,-163.6,5774.0
2025-11-06 22:00:00,VIC1,83.47,1.11,0.75,4676.0,642.5,3481.1
2025-11-17 02:30:00,QLD1,81.71,3.81,1.77,4867.8,-69.0,4224.4
2025-11-12 01:30:00,QLD1,69.07,1.24,1.98,3933.8,-250.7,4161.9
2025-10-15 23:00:00,NSW1,97.54,3.16,0.49,6488.3,609.2,6076.3
2025-09-12 22:30:00,SA1,84.24,0.69,2.16,1423.7,-103.3,1364.8
2025-06-13 12:30:00,QLD1,75.46,1.01,1.55,5707.3,94.8,5253.0
2025-05-26 16:00:00,SA1,302.69,19.98,1.49,1643.9,65.6,1588.3
2025-11-06 10:30:00,TAS1,53.6,0.46,0.35,1057.8,-102.9,1142.9
2025-09-26 14:00:00,QLD1,60.67,2.96,0.44,5923.5,715.6,4534.8
2025-06-30 15:30:00,SA1,66.1,4.14,0.27,1449.5,52.4,1337.4
2025-10-26 12:00:00,SA1,77.42,0.64,0.9,1627.3,63.9,1545.6
2025-09-11 12:00:00,SA1,83.26,0.61,0.76,1538.6,93.1,1304.9
2025-09-12 00:00:00,SA1,39.47,0.9,0.67,1052.5,257.2,700.2
2025-09-21 02:00:00,SA1,-679.55,13.34,9.06,1178.1,-87.1,1095.0
2025-10-08 04:30:00,NSW1,79.84,12.94,4.49,4856.6,-442.8,4862.4
2025-07-26 13:00:00,VIC1,108.06,2.17,2.59,4851.7,-617.8,4715.4
2025-06-09 01:30:00,VIC1,59.72,2.31,2.09,3921.4,-1108.5,5122.7
2025-06-11 12:30:00,VIC1,43.95,0.64,1.53,4685.6,-730.4,5257.8
2025-06-14 22:00:00,TAS1,25.16,0.78,0.16,1021.4,-60.8,977.7
2025-08-08 19:00:00,NSW1,191.26,5.77,2.84,6843.4,-40.7,6624.1
2025-07-21 19:30:00,TAS1,468.93,59.24,10.41,1130.6,67.7,908.8
2025-06-17 16:30:00,SA1,174.39,7.92,2.17,1864.9,-55.7,1890.8
2025-05-28 13:30:00,SA1,61.54,0.53,1.59,1446.7,50.1,1280.4
2025-06-06 17:30:00,VIC1,164.45,1.65,0.41,5323.1,202.9,5138.8
2025-07-02 16:30:00,VIC1,182.63,2.05,8.47,6013.5,1007.7,4360.7
2025-06-29 16:30:00,SA1,670.99,11.96,9.16,1890.3,-96.8,2010.9
2025-08-17 07:00:00,VIC1,115.89,1.1,1.61,5059.4,-119.3,5203.3
2025-06-19 02:30:00,NSW1,65.11,1.01,1.75,5667.6,-44.8,5307.3
2025-10-31 19:00:00,NSW1,269.38,2.91,1.92,7627.6,416.3,6660.3
2025-07-02 23:30:00,TAS1,84.86,2.11,1.06,984.3,28.3,976.8
2025-08-26 22:30:00,QLD1,143.24,7.7,0.97,6545.1,1.0,5920.2
2025-10-24 07:30:00,TAS1,107.36,4.14,1.09,987.8,26.2,901.7
2025-06-19 09:00:00,SA1,61.64,0.92,0.95,1453.0,-164.8,1536.4
2025-06-24 02:00:00,QLD1,339.69,6.15,8.86,5390.6,-593.8,5539.0
2025-06-01 11:30:00,SA1,107.14,6.25,0.49,1376.3,153.8,1063.9
2025-07-06 22:00:00,VIC1,33.93,1.75,0.29,5471.0,-14.7,5064.4
2025-10-08 19:30:00,QLD1,325.94,3.89,1.93,7598.1,-590.8,8030.0
2025-11-19 00:30:00,TAS1,57.37,1.85,1.41,796.5,-10.9,723.9
2025-07-07 02:00:00,VIC1,46.14,1.27,0.86,3420.8,1057.1,2081.9
2025-10-27 00:30:00,NSW1,72.19,0.36,1.97,5090.1,-20.0,5116.2
2025-10-14 05:30:00,NSW1,184.53,11.98,2.85,5269.2,1004.5,4321.1
2025-06-28 20:30:00,TAS1,130.88,1.11,2.22,1076.1,-92.0,1056.2
2025-07-22 10:30:00,VIC1,50.68,0.23,0.33,5203.3,-536.4,5685.1
2025-07-27 08:00:00,SA1,71.79,0.49,0.53,1242.3,135.8,1097.0
2025-09-30 14:30:00,TAS1,100.22,0.7,0.96,976.7,-159.5,1031.0
2025-08-14 14:30:00,TAS1,71.79,0.77,1.96,1044.2,54.1,1026.6
2025-09-16 05:30:00,QLD1,129.35,2.13,1.04,3797.2,-96.1,3720.4
2025-09-04 10:00:00,TAS1,57.29,0.57,2.04,963.5,-180.4,1115.1
2025-06-22 16:30:00,QLD1,162.8,2.61,1.07,8798.9,-575.3,8075.4
2025-10-20 03:30:00,NSW1,164.51,3.61,1.9,5145.0,-836.8,6022.7
2025-10-26 20:30:00,SA1,128.5,1.15,2.11,1372.5,157.4,1195.7
2025-07-25 22:30:00,TAS1,56.7,0.77,1.56,1207.7,-30.8,1169.5
2025-10-11 14:30:00,SA1,41.39,0.55,0.38,1670.3,-111.2,1796.7
2025-09-13 20:00:00,NSW1,82.95,4.98,0.28,7693.2,-27.5,7767.6
2025-09-14 17:00:00,SA1,346.22,7.23,3.88,1638.7,-141.1,1570.0
2025-10-25 08:30:00,VIC1,48.87,0.57,0.18,4425.4,404.9,4127.2
2025-09-01 19:30:00,VIC1,217.7,1.6,2.23,6811.5,540.7,5575.8
2025-07-29 18:30:00,TAS1,121.1,1.29,2.32,1282.7,-7.8,1273.5
2025-07-20 22:00:00,SA1,124.24,2.64,8.95,1644.4,41.4,1425.7
2025-08-12 04:00:00,QLD1,22.1,0.39,1.67,4600.9,-537.7,5009.1
2025-06-21 19:30:00,NSW1,135.6,0.47,1.62,9196.1,-342.9,8857.7
2025-06-30 22:00:00,TAS1,125.43,5.37,2.97,1066.9,-127.0,1074.6
2025-09-22 01:00:00,TAS1,77.97,3.53,8.44,752.3,-93.7,828.0
2025-06-17 12:00:00,NSW1,36.8,1.4,1.63,6555.0,-248.4,6014.2
2025-08-19 15:00:00,TAS1,101.18,1.02,5.24,1046.4,60.6,945.3
2025-07-06 06:30:00,SA1,92.39,0.77,0.63,1549.3,3.0,1537.6
2025-10-17 21:00:00,VIC1,45.48,2.1,1.19,5371.2,-1089.7,6086.3
2025-09-20 19:00:00,SA1,218.34,6.44,4.5,2068.6,-377.3,2230.3
2025-07-01 01:30:00,QLD1,112.8,0.78,0.53,4053.6,-508.0,4399.7
2025-07-08 17:00:00,QLD1,462.68,17.41,15.39,7318.2,447.9,6948.2
2025-07-10 11:00:00,VIC1,-88.14,1.1,1.26,4770.4,-134.1,4465.4
2025-09-22 11:00:00,NSW1,111.87,4.8,1.91,7156.3,-406.0,7712.8
2025-05-29 16:30:00,TAS1,90.53,0.57,0.38,1265.6,78.9,1182.4
2025-07-01 07:30:00,SA1,8911.84,160.56,286.09,1498.4,73.4,1283.8
2025-10-19 12:00:00,QLD1,71.93,9.3,1.11,6685.3,936.2,5389.2
2025-10-16 13:00:00,NSW1,57.24,0.77,1.48,7928.1,-368.0,8553.7
2025-11-12 16:00:00,NSW1,227.17,5.94,1.63,9384.0,-58.4,8040.8
2025-09-22 16:00:00,TAS1,196.98,4.83,6.36,1129.0,89.7,969.3
2025-08-08 14:00:00,QLD1,118.48,1.81,0.76,5865.8,-279.0,5505.2
2025-10-30 03:00:00,NSW1,79.33,2.56,4.66,4994.9,-823.3,5224.6
2025-09-27 22:00:00,QLD1,140.35,1.19,2.82,6454.0,-658.5,7425.3
2025-09-30 08:00:00,NSW1,107.43,1.88,0.52,6473.6,-211.6,5991.9
2025-09-24 13:00:00,SA1,101.45,2.62,1.06,1327.4,77.6,1269.5
2025-11-11 14:00:00,VIC1,59.2,0.87,0.43,4592.7,455.8,3918.6
2025-06-16 06:00:00,TAS1,55.4,2.51,0.72,954.5,-194.6,1123.0
2025-10-20 00:30:00,NSW1,105.76,7.26,2.88,5419.2,-509.2,6161.1
2025-06-03 16:30:00,QLD1,461.08,5.09,3.95,8193.3,-358.4,7408.5
2025-07-20 03:00:00,VIC1,86.63,2.16,1.51,3799.7,-729.7,4065.7
2025-10-03 15:00:00,SA1,153.43,8.3,0.53,1607.7,71.2,1465.5
2025-07-31 12:00:00,NSW1,149.31,2.42,1.6,6915.5,438.4,5941.7
2025-07-22 10:00:00,QLD1,46.74,1.5,0.14,6856.8,378.1,6707.7
2025-10-11 02:30:00,QLD1,67.27,5.32,0.54,4973.8,-459.4,5292.6
2025-07-24 04:00:00,SA1,44.3,1.23,0.2,1098.9,-99.3,1122.6
2025-08-25 03:00:00,NSW1,145.09,1.8,3.24,5238.5,247.0,4812.8
2025-09-27 01:30:00,SA1,115.78,1.49,2.16,1161.5,-76.3,1150.0
2025-11-16 18:30:00,QLD1,226.11,10.43,3.62,7949.4,98.4,7220.0
2025-09-12 19:00:00,NSW1,260.97,5.33,3.35,7787.3,1474.0,5890.5
2025-08-06 12:30:00,QLD1,52.6,1.47,1.45,5913.5,1541.4,4164.2
2025-08-19 22:30:00,TAS1,79.57,1.31,2.35,983.8,-132.0,986.3
2025-07-14 05:30:00,VIC1,180.05,3.46,1.65,3768.4,177.7,3392.9
2025-08-11 03:30:00,QLD1,97.06,9.76,2.13,4459.6,51.8,4386.9
2025-10-05 01:00:00,QLD1,52.9,4.72,2.92,4631.7,790.5,3690.0
2025-10-21 04:00:00,TAS1,107.48,3.06,1.36,715.6,-21.0,667.8
2025-10-24 12:00:00,TAS1,88.16,0.79,2.83,1072.6,8.8,1002.2
2025-06-28 11:00:00,VIC1,25.66,0.62,0.87,5162.1,-843.1,5526.8
2025-06-12 02:30:00,QLD1,149.78,1.91,2.58,4183.5,205.0,3718.4
2025-10-13 04:30:00,SA1,63.95,0.58,2.58,1080.6,-234.5,1333.8
2025-06-25 19:30:00,TAS1,99.75,0.98,0.82,1246.8,129.8,979.9
2025-06-26 22:30:00,TAS1,55.02,0.99,2.71,1109.6,141.4,824.6
2025-06-30 05:30:00,SA1,114.55,4.42,0.99,999.0,19.8,839.4
2025-09-13 23:30:00,SA1,120.11,17.49,1.94,1602.3,24.9,1430.6
2025-07-15 22:00:00,NSW1,51.57,1.46,0.94,6735.1,-171.2,6500.0
2025-07-12 07:00:00,TAS1,124.65,12.83,1.98,1088.2,-46.3,1095.1
2025-09-27 21:30:00,SA1,47.67,0.21,0.55,1439.7,-143.5,1416.9
2025-11-08 21:30:00,SA1,68.02,0.76,2.43,1561.5,-178.0,1761.4
2025-09-25 09:30:00,QLD1,82.9,1.13,0.56,6901.6,-127.7,6879.5
2025-10-13 12:00:00,VIC1,45.19,2.66,4.53,5449.2,291.1,4667.0
2025-07-05 00:00:00,SA1,51.7,2.24,0.39,1006.1,110.6,892.8
2025-10-29 15:00:00,SA1,83.19,5.29,0.68,1517.6,-317.4,1887.1
2025-10-02 21:30:00,VIC1,102.74,2.62,4.2,5491.1,-138.3,4822.8
