notice_id,notice_type,issue_time,reason,effective_date,region_id,intervention
439,LOR1,2025-11-05 14:15:35,"LACK OF RESERVE LEVEL 1 NOTICE — TAS1: Projected reserve margin is 330 MW, below the LOR1 threshold of 455 MW for the trading interval commencing 14:15 AEST. Participants are requested to make available any additional capacity. AEMO is monitoring the situation and will issue further notices as co...",2025-11-05 15:48:35,TAS1,False
440,LOR1,2025-08-04 14:29:23,LOR1 DECLARED — QLD1: Reserve shortfall forecast for 14:29 AEST. Available generation 3091 MW against requirement 3343 MW. Net shortfall 395 MW. Demand response providers and semi-scheduled generators requested to maximise output. Direction may be issued if reserve levels deteriorate further.,2025-08-04 14:39:23,QLD1,False
441,MARKET NOTICE,2025-01-13 02:54:33,"MARKET PRICE CAP DECLARATION — VIC1: The Regional Reference Price for VIC1 has reached the Market Price Cap of $15,300/MWh for the dispatch interval ending 02:54 AEST. This is consistent with the dispatch conditions at the time. AEMO reminds participants of their obligations under NER clause 3.8....",2025-01-13 04:14:33,,False
442,SYSTEM NORMAL,2025-03-06 14:59:13,SYSTEM NORMAL: All regions operating within normal reserve margins. No directions currently active. The notice issued at 09:59 AEST on 06 March 2025 has been cancelled. AEMO will continue to monitor conditions and will issue further notices if required.,2025-03-06 16:35:13,,False
443,LOR1,2025-07-28 14:53:12,LOR1 DECLARED — QLD1: Reserve shortfall forecast for 14:53 AEST. Available generation 4918 MW against requirement 5064 MW. Net shortfall 128 MW. Demand response providers and semi-scheduled generators requested to maximise output. Direction may be issued if reserve levels deteriorate further.,2025-07-28 16:37:12,QLD1,False
444,MARKET NOTICE,2025-08-21 00:43:07,"MARKET PRICE CAP DECLARATION — QLD1: The Regional Reference Price for QLD1 has reached the Market Price Cap of $15,300/MWh for the dispatch interval ending 00:43 AEST. This is consistent with the dispatch conditions at the time. AEMO reminds participants of their obligations under NER clause 3.8....",2025-08-21 01:58:07,,False
445,MARKET NOTICE,2025-06-09 10:46:35,"ADMINISTERED PRICE CAP NOTICE — VIC1: The cumulative price threshold has been breached in VIC1. The Administered Price Cap of $300/MWh will apply from trading interval 10:46 AEST for a period of 7 trading days, or until AEMO advises that the cumulative price threshold is no longer breached. Bids ...",2025-06-09 11:09:35,,False
446,SYSTEM NORMAL,2025-06-12 04:17:38,SYSTEM NORMAL — VIC1: Reserve conditions have returned to normal levels in VIC1. The LOR3 notice issued at 03:17 AEST on 12 June 2025 is hereby cancelled. All directed participants may resume normal bidding. AEMO thanks participants for their response. No further action is required at this time.,2025-06-12 05:01:38,,False
447,MARKET NOTICE,2025-11-19 02:59:02,INTERCONNECTOR LIMIT REDUCTION — V-S-MNSP1: The transfer capability of V-S-MNSP1 has been reduced to 1148 MW in the westward direction from 02:59 AEST until further notice due to planned works on Snowy 2.0 transmission connection — commissioning phase restriction. Constraint set V^MLTS1-HYTS_E ha...,2025-11-19 04:07:02,,False
448,SYSTEM NORMAL,2025-05-15 05:44:24,SYSTEM NORMAL — TAS1: Reserve conditions have returned to normal levels in TAS1. The LOR2 notice issued at 04:44 AEST on 15 May 2025 is hereby cancelled. All directed participants may resume normal bidding. AEMO thanks participants for their response. No further action is required at this time.,2025-05-15 07:44:24,,False
449,RESERVE NOTICE,2025-03-16 00:02:17,ADVANCE RESERVE NOTICE — NSW1: AEMO is advising market participants of forecast tight reserve conditions for trading day 18 March 2025. Forecast demand 8202 MW. Current committed generation 7514 MW. Participants with mothballed or decommissioned units are invited to advise AEMO of availability wi...,2025-03-16 01:41:17,NSW1,False
450,LOR1,2024-11-25 10:36:57,"LACK OF RESERVE LEVEL 1 NOTICE — SA1: Projected reserve margin is 194 MW, below the LOR1 threshold of 476 MW for the trading interval commencing 10:36 AEST. Participants are requested to make available any additional capacity. AEMO is monitoring the situation and will issue further notices as con...",2024-11-25 11:06:57,SA1,False
451,MARKET NOTICE,2025-10-13 23:22:42,"ADMINISTERED PRICE CAP NOTICE — VIC1: The cumulative price threshold has been breached in VIC1. The Administered Price Cap of $300/MWh will apply from trading interval 23:22 AEST for a period of 7 trading days, or until AEMO advises that the cumulative price threshold is no longer breached. Bids ...",2025-10-14 00:12:42,,False
452,SYSTEM NORMAL,2025-06-02 11:01:29,SYSTEM NORMAL: All regions operating within normal reserve margins. No directions currently active. The notice issued at 06:01 AEST on 02 June 2025 has been cancelled. AEMO will continue to monitor conditions and will issue further notices if required.,2025-06-02 11:47:29,,False
453,RESERVE NOTICE,2025-03-14 10:01:28,ADVANCE RESERVE NOTICE — NSW1: AEMO is advising market participants of forecast tight reserve conditions for trading day 19 March 2025. Forecast demand 11309 MW. Current committed generation 10485 MW. Participants with mothballed or decommissioned units are invited to advise AEMO of availability ...,2025-03-14 11:43:28,NSW1,False
454,SYSTEM NORMAL,2025-02-03 06:31:20,SYSTEM NORMAL — TAS1: Reserve conditions have returned to normal levels in TAS1. The LOR2 notice issued at 04:31 AEST on 03 February 2025 is hereby cancelled. All directed participants may resume normal bidding. AEMO thanks participants for their response. No further action is required at this time.,2025-02-03 07:56:20,,False
455,LOR1,2025-05-27 02:25:24,"LACK OF RESERVE LEVEL 1 NOTICE — SA1: Projected reserve margin is 177 MW, below the LOR1 threshold of 466 MW for the trading interval commencing 02:25 AEST. Participants are requested to make available any additional capacity. AEMO is monitoring the situation and will issue further notices as con...",2025-05-27 03:52:24,SA1,False
456,LOR3,2025-02-01 18:50:01,LOR3 EMERGENCY DECLARED — SA1: Emergency directions issued. Available capacity 4082 MW against minimum requirement 4366 MW. AEMO has contacted all registered participants. Involuntary load shedding 110 MW now active. Situation is being monitored continuously.,2025-02-01 19:41:01,SA1,True
457,SYSTEM NORMAL,2024-12-25 21:03:12,SYSTEM NORMAL — VIC1: Reserve conditions have returned to normal levels in VIC1. The LOR3 notice issued at 19:03 AEST on 25 December 2024 is hereby cancelled. All directed participants may resume normal bidding. AEMO thanks participants for their response. No further action is required at this time.,2024-12-25 22:28:12,,False
458,LOR3,2025-08-25 08:37:18,LOR3 EMERGENCY DECLARED — TAS1: Emergency directions issued. Available capacity 2676 MW against minimum requirement 3045 MW. AEMO has contacted all registered participants. Involuntary load shedding 61 MW now active. Situation is being monitored continuously.,2025-08-25 09:26:18,TAS1,True
459,MARKET NOTICE,2025-10-04 08:00:09,INTERCONNECTOR LIMIT REDUCTION — NSW1-QLD1: The transfer capability of NSW1-QLD1 has been reduced to 658 MW in the northward direction from 08:00 AEST until further notice due to vegetation growth reducing conductor-to-ground clearance below statutory limit. Constraint set S_RADIAL_SA_1 has been ...,2025-10-04 09:56:09,,False
460,SYSTEM NORMAL,2025-03-19 19:59:15,SYSTEM NORMAL: All regions operating within normal reserve margins. No directions currently active. The notice issued at 17:59 AEST on 19 March 2025 has been cancelled. AEMO will continue to monitor conditions and will issue further notices if required.,2025-03-19 21:34:15,,False
461,MARKET NOTICE,2025-07-31 21:48:51,"MARKET PRICE CAP DECLARATION — TAS1: The Regional Reference Price for TAS1 has reached the Market Price Cap of $15,300/MWh for the dispatch interval ending 21:48 AEST. This is consistent with the dispatch conditions at the time. AEMO reminds participants of their obligations under NER clause 3.8....",2025-07-31 22:40:51,,False
462,SYSTEM NORMAL,2025-10-25 02:10:40,SYSTEM NORMAL: All regions operating within normal reserve margins. No directions currently active. The notice issued at 23:10 AEST on 24 October 2025 has been cancelled. AEMO will continue to monitor conditions and will issue further notices if required.,2025-10-25 02:28:40,,False
463,LOR2,2025-06-02 14:41:35,LACK OF RESERVE LEVEL 2 — VIC1: AEMO declares LOR2 for 14:41 AEST. Forecast reserve 380 MW below threshold. All available FCAS providers must register to bid. AEMO is in contact with large industrial loads regarding voluntary demand response. Interconnector flows being optimised.,2025-06-02 16:30:35,VIC1,True
464,LOR2,2025-06-14 13:55:55,LACK OF RESERVE LEVEL 2 — NSW1: AEMO declares LOR2 for 13:55 AEST. Forecast reserve 89 MW below threshold. All available FCAS providers must register to bid. AEMO is in contact with large industrial loads regarding voluntary demand response. Interconnector flows being optimised.,2025-06-14 15:17:55,NSW1,True
465,RESERVE NOTICE,2025-10-05 18:41:33,"SUMMER DEMAND RESERVE NOTICE — NSW1: Elevated demand forecast for the period 08 October 2025. Peak demand forecast 9892 MW, representing 10% above seasonal average. Participants are reminded that additional capacity must be registered and available for dispatch. AEMO will publish updated forecast...",2025-10-05 19:11:33,NSW1,False
466,SYSTEM NORMAL,2025-11-01 06:22:36,SYSTEM NORMAL — VIC1: Reserve conditions have returned to normal levels in VIC1. The LOR2 notice issued at 04:22 AEST on 01 November 2025 is hereby cancelled. All directed participants may resume normal bidding. AEMO thanks participants for their response. No further action is required at this time.,2025-11-01 06:27:36,,False
467,MARKET NOTICE,2024-12-21 15:04:25,INTERCONNECTOR LIMIT REDUCTION — VIC1-NSW1: The transfer capability of VIC1-NSW1 has been reduced to 610 MW in the northward direction from 15:04 AEST until further notice due to transient stability limit for loss of Loy Yang A unit 4. Constraint set F_MAIN+ML_MR_0600 has been applied. NEMDE will...,2024-12-21 15:55:25,,False
468,LOR1,2025-09-28 04:16:12,"LACK OF RESERVE LEVEL 1 NOTICE — NSW1: Projected reserve margin is 187 MW, below the LOR1 threshold of 431 MW for the trading interval commencing 04:16 AEST. Participants are requested to make available any additional capacity. AEMO is monitoring the situation and will issue further notices as co...",2025-09-28 06:11:12,NSW1,False
469,MARKET NOTICE,2025-06-01 22:20:17,"MARKET PRICE CAP DECLARATION — SA1: The Regional Reference Price for SA1 has reached the Market Price Cap of $15,300/MWh for the dispatch interval ending 22:20 AEST. This is consistent with the dispatch conditions at the time. AEMO reminds participants of their obligations under NER clause 3.8.22...",2025-06-01 23:42:17,,False
470,LOR1,2025-04-11 11:22:34,LOR1 DECLARED — NSW1: Reserve shortfall forecast for 11:22 AEST. Available generation 4397 MW against requirement 4766 MW. Net shortfall 323 MW. Demand response providers and semi-scheduled generators requested to maximise output. Direction may be issued if reserve levels deteriorate further.,2025-04-11 12:13:34,NSW1,False
471,LOR1,2025-01-14 12:24:04,"LACK OF RESERVE LEVEL 1 NOTICE — VIC1: Projected reserve margin is 295 MW, below the LOR1 threshold of 528 MW for the trading interval commencing 12:24 AEST. Participants are requested to make available any additional capacity. AEMO is monitoring the situation and will issue further notices as co...",2025-01-14 13:17:04,VIC1,False
472,LOR2,2025-09-06 18:27:44,"LACK OF RESERVE LEVEL 2 NOTICE — TAS1: Directed reserve shortfall. Available capacity 1053 MW, requirement 1258 MW. AEMO is directing semi-scheduled generators and will consider emergency directions under clause 4.8.9 of the NER if the situation does not improve within the next two dispatch inter...",2025-09-06 20:01:44,TAS1,True
473,LOR3,2025-10-10 03:40:13,LOR3 EMERGENCY DECLARED — TAS1: Emergency directions issued. Available capacity 2510 MW against minimum requirement 2655 MW. AEMO has contacted all registered participants. Involuntary load shedding 294 MW now active. Situation is being monitored continuously.,2025-10-10 04:49:13,TAS1,True
474,MARKET NOTICE,2025-03-23 15:08:21,"ADMINISTERED PRICE CAP NOTICE — SA1: The cumulative price threshold has been breached in SA1. The Administered Price Cap of $300/MWh will apply from trading interval 15:08 AEST for a period of 7 trading days, or until AEMO advises that the cumulative price threshold is no longer breached. Bids an...",2025-03-23 16:58:21,,False
475,LOR2,2025-06-24 06:08:10,"LACK OF RESERVE LEVEL 2 NOTICE — NSW1: Directed reserve shortfall. Available capacity 2935 MW, requirement 3001 MW. AEMO is directing semi-scheduled generators and will consider emergency directions under clause 4.8.9 of the NER if the situation does not improve within the next two dispatch inter...",2025-06-24 06:43:10,NSW1,True
476,MARKET NOTICE,2025-08-21 21:14:10,INTERCONNECTOR LIMIT REDUCTION — T-V-MNSP1: The transfer capability of T-V-MNSP1 has been reduced to 452 MW in the northward direction from 21:14 AEST until further notice due to transient stability limit for loss of Loy Yang A unit 4. Constraint set V_XEMPT_MAIN+ML has been applied. NEMDE will o...,2025-08-21 22:11:10,,False
477,SYSTEM NORMAL,2025-01-15 16:56:05,SYSTEM NORMAL: All regions operating within normal reserve margins. No directions currently active. The notice issued at 14:56 AEST on 15 January 2025 has been cancelled. AEMO will continue to monitor conditions and will issue further notices if required.,2025-01-15 18:05:05,,False
478,SYSTEM NORMAL,2024-12-29 19:53:24,SYSTEM NORMAL: All regions operating within normal reserve margins. No directions currently active. The notice issued at 15:53 AEST on 29 December 2024 has been cancelled. AEMO will continue to monitor conditions and will issue further notices if required.,2024-12-29 21:36:24,,False
479,LOR2,2025-11-15 21:48:09,"LACK OF RESERVE LEVEL 2 NOTICE — NSW1: Directed reserve shortfall. Available capacity 4669 MW, requirement 4859 MW. AEMO is directing semi-scheduled generators and will consider emergency directions under clause 4.8.9 of the NER if the situation does not improve within the next two dispatch inter...",2025-11-15 23:05:09,NSW1,True
480,MARKET NOTICE,2024-12-14 03:49:31,INTERCONNECTOR LIMIT REDUCTION — NSW1-QLD1: The transfer capability of NSW1-QLD1 has been reduced to 1624 MW in the northward direction from 03:49 AEST until further notice due to frequency control ancillary service shortfall in lower 60-second service. Constraint set S^NIL_PEAK_1530_3 has been a...,2024-12-14 05:23:31,,False
481,SYSTEM NORMAL,2025-01-03 01:52:46,SYSTEM NORMAL: All regions operating within normal reserve margins. No directions currently active. The notice issued at 23:52 AEST on 02 January 2025 has been cancelled. AEMO will continue to monitor conditions and will issue further notices if required.,2025-01-03 03:35:46,,False
482,SYSTEM NORMAL,2025-07-13 10:26:51,SYSTEM NORMAL: All regions operating within normal reserve margins. No directions currently active. The notice issued at 04:26 AEST on 13 July 2025 has been cancelled. AEMO will continue to monitor conditions and will issue further notices if required.,2025-07-13 12:14:51,,False
483,MARKET NOTICE,2025-02-13 03:36:08,INTERCONNECTOR LIMIT REDUCTION — VIC1-NSW1: The transfer capability of VIC1-NSW1 has been reduced to 1074 MW in the northward direction from 03:36 AEST until further notice due to Basslink power flow control — thermal limit in wet end equipment. Constraint set N_X_HYTS_GUN_1 has been applied. NEM...,2025-02-13 04:04:08,,False
484,SYSTEM NORMAL,2025-09-22 02:45:48,SYSTEM NORMAL — VIC1: Reserve conditions have returned to normal levels in VIC1. The LOR3 notice issued at 00:45 AEST on 22 September 2025 is hereby cancelled. All directed participants may resume normal bidding. AEMO thanks participants for their response. No further action is required at this t...,2025-09-22 02:59:48,,False
485,LOR1,2024-12-29 20:15:47,"LACK OF RESERVE LEVEL 1 NOTICE — VIC1: Projected reserve margin is 172 MW, below the LOR1 threshold of 462 MW for the trading interval commencing 20:15 AEST. Participants are requested to make available any additional capacity. AEMO is monitoring the situation and will issue further notices as co...",2024-12-29 21:13:47,VIC1,False
486,MARKET NOTICE,2025-05-01 19:15:37,"ADMINISTERED PRICE CAP NOTICE — QLD1: The cumulative price threshold has been breached in QLD1. The Administered Price Cap of $300/MWh will apply from trading interval 19:15 AEST for a period of 7 trading days, or until AEMO advises that the cumulative price threshold is no longer breached. Bids ...",2025-05-01 21:06:37,,False
487,SYSTEM NORMAL,2025-09-30 23:54:10,SYSTEM NORMAL — NSW1: Reserve conditions have returned to normal levels in NSW1. The LOR1 notice issued at 19:54 AEST on 30 September 2025 is hereby cancelled. All directed participants may resume normal bidding. AEMO thanks participants for their response. No further action is required at this t...,2025-10-01 01:22:10,,False
488,SYSTEM NORMAL,2025-02-05 22:45:12,SYSTEM NORMAL: All regions operating within normal reserve margins. No directions currently active. The notice issued at 18:45 AEST on 05 February 2025 has been cancelled. AEMO will continue to monitor conditions and will issue further notices if required.,2025-02-05 23:34:12,,False
489,SYSTEM NORMAL,2025-01-20 13:33:42,SYSTEM NORMAL: All regions operating within normal reserve margins. No directions currently active. The notice issued at 07:33 AEST on 20 January 2025 has been cancelled. AEMO will continue to monitor conditions and will issue further notices if required.,2025-01-20 15:22:42,,False
490,LOR2,2025-06-10 21:22:18,LACK OF RESERVE LEVEL 2 — VIC1: AEMO declares LOR2 for 21:22 AEST. Forecast reserve 324 MW below threshold. All available FCAS providers must register to bid. AEMO is in contact with large industrial loads regarding voluntary demand response. Interconnector flows being optimised.,2025-06-10 21:39:18,VIC1,True
491,MARKET NOTICE,2025-08-23 19:05:07,"ADMINISTERED PRICE CAP NOTICE — NSW1: The cumulative price threshold has been breached in NSW1. The Administered Price Cap of $300/MWh will apply from trading interval 19:05 AEST for a period of 7 trading days, or until AEMO advises that the cumulative price threshold is no longer breached. Bids ...",2025-08-23 20:23:07,,False
492,LOR1,2025-03-08 18:51:28,"LACK OF RESERVE LEVEL 1 NOTICE — VIC1: Projected reserve margin is 211 MW, below the LOR1 threshold of 430 MW for the trading interval commencing 18:51 AEST. Participants are requested to make available any additional capacity. AEMO is monitoring the situation and will issue further notices as co...",2025-03-08 20:16:28,VIC1,False
493,SYSTEM NORMAL,2025-05-29 22:40:11,SYSTEM NORMAL: All regions operating within normal reserve margins. No directions currently active. The notice issued at 17:40 AEST on 29 May 2025 has been cancelled. AEMO will continue to monitor conditions and will issue further notices if required.,2025-05-29 23:11:11,,False
494,MARKET NOTICE,2025-01-22 12:17:08,CONSTRAINT ACTIVATION NOTICE: Constraint set V^MLTS1-HYTS_E has been activated from 12:17 AEST. The constraint applies to QLD1. RHS value: 928 MW. Reason: vegetation growth reducing conductor-to-ground clearance below statutory limit. Affected generators have been notified via EMMS. The constrain...,2025-01-22 12:37:08,,False
495,MARKET NOTICE,2024-12-27 17:13:15,"MARKET PRICE CAP DECLARATION — TAS1: The Regional Reference Price for TAS1 has reached the Market Price Cap of $15,300/MWh for the dispatch interval ending 17:13 AEST. This is consistent with the dispatch conditions at the time. AEMO reminds participants of their obligations under NER clause 3.8....",2024-12-27 18:41:15,,False
496,MARKET NOTICE,2025-08-29 10:05:24,"MARKET PRICE CAP DECLARATION — SA1: The Regional Reference Price for SA1 has reached the Market Price Cap of $15,300/MWh for the dispatch interval ending 10:05 AEST. This is consistent with the dispatch conditions at the time. AEMO reminds participants of their obligations under NER clause 3.8.22...",2025-08-29 11:04:24,,False
497,MARKET NOTICE,2025-04-07 19:14:20,"MARKET PRICE CAP DECLARATION — NSW1: The Regional Reference Price for NSW1 has reached the Market Price Cap of $15,300/MWh for the dispatch interval ending 19:14 AEST. This is consistent with the dispatch conditions at the time. AEMO reminds participants of their obligations under NER clause 3.8....",2025-04-07 19:42:20,,False
498,RESERVE NOTICE,2025-04-20 17:58:03,"SUMMER DEMAND RESERVE NOTICE — VIC1: Elevated demand forecast for the period 24 April 2025. Peak demand forecast 10816 MW, representing 19% above seasonal average. Participants are reminded that additional capacity must be registered and available for dispatch. AEMO will publish updated forecasts...",2025-04-20 19:10:03,VIC1,False
499,MARKET NOTICE,2025-03-08 13:44:14,CONSTRAINT ACTIVATION NOTICE: Constraint set Q^^Q_NIL_PEAK_1530 has been activated from 13:44 AEST. The constraint applies to NSW1. RHS value: 1042 MW. Reason: planned works on Snowy 2.0 transmission connection — commissioning phase restriction. Affected generators have been notified via EMMS. Th...,2025-03-08 14:46:14,,False
500,LOR1,2025-07-30 09:44:41,LOR1 DECLARED — SA1: Reserve shortfall forecast for 09:44 AEST. Available generation 3226 MW against requirement 3540 MW. Net shortfall 160 MW. Demand response providers and semi-scheduled generators requested to maximise output. Direction may be issued if reserve levels deteriorate further.,2025-07-30 10:01:41,SA1,False
