event_id,event_type,region,subregion,affected_customers,start_time,end_time,duration_minutes,cause_category,cause_description,resolution_description,saidi_minutes,saifi_count
5f1c6bb9-65f7-4087-8d14-dc299c524151,unplanned,NSW,Sydney CBD,2385,2023-08-30T02:28:02,2023-08-30T03:50:02,82,third_party,"Excavation contractor struck 11kV underground cable while trenching for gas main — DBYD lodgement confirmed, incorrect as-built drawings contributed to misalignment.",Protection settings reviewed and corrected following investigation. Coordination test conducted prior to re-energisation.,0.002991,0.002156
48ba4084-afcc-43d5-b95c-ccba7ca7b60b,unplanned,QLD,Rockhampton,142,2025-04-18T02:39:03,2025-04-18T03:06:03,27,unknown,Cause not determined following detailed post-event investigation. Historical fault record suggests intermittent insulation weakness on this circuit section.,Protection settings reviewed and corrected following investigation. Coordination test conducted prior to re-energisation.,6.2e-05,0.000158
b0025670-bcd2-4ca1-ba14-b91a4eac373f,unplanned,VIC,Wodonga,302,2023-06-19T19:03:49,2023-06-19T20:13:49,70,unknown,Transient fault — auto-reclose successful after single attempt. No damage or clear cause identified on patrol.,Replacement transformer installed from strategic spare. Network restored within 8 hours of fault. Post-energisation monitoring in place for 72 hours.,0.000333,0.000322
f1cacc2a-a98e-4916-9ff6-a40a74990f93,unplanned,QLD,Rockhampton,128,2025-11-06T09:54:39,2025-11-06T11:11:39,77,equipment_failure,Switchgear flashover triggered by contaminated busbar surface. Atmospheric salt pollution elevated following coastal storm event.,Replacement transformer installed from strategic spare. Network restored within 8 hours of fault. Post-energisation monitoring in place for 72 hours.,0.000147,0.00012
0c33e63f-b564-4bf1-80a4-01bc17b83dd7,unplanned,NSW,Orange,4471,2024-08-14T09:23:33,2024-08-14T09:57:33,34,vegetation,Weed tree fell across 22kV line — species not present during last annual patrol. Ground crew responded within target response time.,Supply restored via generator bridge while cable fault repaired. Generator demobilised following successful cable repair and testing.,0.00272,0.003797
582d91f6-e34e-43af-9ddd-6f7940ab5dcd,unplanned,WA,Bunbury,52,2024-11-03T00:52:27,2024-11-03T01:49:27,57,weather,"Heavy rainfall caused landslip, undermining pole foundations on steep terrain section of distribution feeder.",Fault located using TDR and cable sectionalisation. Failed joint excavated and replaced with factory-made joint kit. Pressure test passed.,4.1e-05,5.4e-05
facbd1fd-7f2d-456b-98f1-95adeea255bc,emergency,QLD,Rockhampton,889,2025-02-08T07:40:25,2025-02-08T09:55:25,135,vegetation,Tree fell across multiple spans during night storm. Difficult terrain access extended restoration time by 3.5 hours.,Replacement transformer installed from strategic spare. Network restored within 8 hours of fault. Post-energisation monitoring in place for 72 hours.,0.002137,0.000833
2332899f-daa3-458f-a036-3d02b3253a65,unplanned,WA,Bunbury,40,2024-03-31T06:33:57,2024-03-31T09:08:57,155,weather,Dust storm reduced visibility and deposited abrasive particulates in open-type switchgear — accelerated wear on contacts identified.,Damaged conductors reconductored over two-day planned outage window. Hot-line clamp used to restore partial supply ahead of full conductor replacement.,0.000121,4.2e-05
cf9ac9f4-dee6-44d1-8645-05cca073ed75,unplanned,SA,Whyalla,244,2024-03-27T15:18:18,2024-03-27T15:57:18,39,vegetation,Vegetation contact on 66kV line during prescribed burn — firefighting aircraft operating in same corridor; additional hazard for crews.,Manual switching restored supply from alternative source. Defective equipment isolated and locked out pending engineering assessment.,0.000164,0.000242
6812c133-3064-4b25-9460-43508e17d8be,unplanned,QLD,Bundaberg,82,2023-01-11T14:28:28,2023-01-11T15:33:28,65,equipment_failure,Protection relay mis-trip caused by CT secondary open circuit during maintenance access. Maintenance management process review initiated.,Supply restored via generator bridge while cable fault repaired. Generator demobilised following successful cable repair and testing.,7.8e-05,9.1e-05
9c92d777-5ec2-4545-8a33-8e3290cfeedf,unplanned,WA,Bunbury,57,2023-01-15T19:43:46,2023-01-15T20:07:46,24,equipment_failure,Pole-mounted recloser lockout — auto-reclose function disabled in error after firmware update. Crew deployed for manual restoration.,Damaged conductors reconductored over two-day planned outage window. Hot-line clamp used to restore partial supply ahead of full conductor replacement.,2.2e-05,4.8e-05
ff7f1159-6aa1-489f-a414-ba32b2635c03,unplanned,WA,Perth CBD,99,2024-12-07T07:13:24,2024-12-07T07:32:24,19,equipment_failure,Pole-mounted recloser lockout — auto-reclose function disabled in error after firmware update. Crew deployed for manual restoration.,Manual switching restored supply from alternative source. Defective equipment isolated and locked out pending engineering assessment.,3.1e-05,9.8e-05
0106311a-844d-4e7f-bdf0-c30d50bec802,unplanned,SA,Murray Bridge,109,2023-02-17T22:06:27,2023-02-18T00:40:27,154,equipment_failure,Fuse failure on 11kV overhead spur — overloaded following load transfer from adjacent feeder under planned outage conditions.,Emergency crew mobilised overnight. Damaged poles replaced using hydraulic digger-derrick. Supply restored by 06:15 following morning.,0.000282,0.000112
aabe3054-e316-45fc-8a02-3427dc2701fa,unplanned,VIC,Sunbury,616,2025-11-27T05:02:29,2025-11-27T07:24:29,142,equipment_failure,Protection relay mis-trip caused by CT secondary open circuit during maintenance access. Maintenance management process review initiated.,Temporary bypass cable installed to restore supply while permanent joint repair scheduled. Excavation permit obtained; repair completed within 5 business days.,0.001245,0.000515
aec18518-ca8b-4cd5-8d83-2b30b9d13fa5,unplanned,SA,Adelaide CBD,44,2024-04-12T09:55:51,2024-04-12T10:54:51,59,third_party,Vehicle strike on pole — B-double truck misjudged clearance on narrow rural road. Pole fractured at base; conductor fell to road surface.,Supply restored via generator bridge while cable fault repaired. Generator demobilised following successful cable repair and testing.,4e-05,4.8e-05
e96db33d-f034-4285-ad5b-420f80676bfe,unplanned,QLD,Toowoomba,388,2023-04-21T12:35:42,2023-04-21T15:06:42,151,vegetation,Bamboo encroachment from adjacent residential boundary — multiple contacts in 12-month period. Formal notice issued to landowner.,Fault located using TDR and cable sectionalisation. Failed joint excavated and replaced with factory-made joint kit. Pressure test passed.,0.001075,0.000377
e9e91283-736b-4c08-8297-1610ab58a92c,unplanned,NSW,Newcastle,987,2025-11-29T17:37:37,2025-11-29T17:59:37,22,vegetation,Palm frond in high-wind conditions bridged gap between conductors on uninsulated overhead line in residential precinct.,Damaged conductors reconductored over two-day planned outage window. Hot-line clamp used to restore partial supply ahead of full conductor replacement.,0.00039,0.000854
4f27c983-6c71-4cb9-ac13-afa9bab49db4,planned,NSW,Wollongong,739,2023-11-22T15:30:33,2023-11-22T16:33:33,63,equipment_failure,Cable joint failure on 11kV underground circuit — XLPE splice integrity compromised following trenching works by third party three months prior.,Cleared vegetation and re-tensioned conductors where sag had reduced clearances. Inspection regime increased to 6-monthly for this span.,0.000841,0.000609
48486022-961c-4fa4-9f28-ef5e70a7d978,unplanned,NSW,Newcastle,2090,2025-04-11T08:36:33,2025-04-11T09:55:33,79,vegetation,Unplanned vegetation growth on private property contacted 11kV conductors — property owner notification and clearance order issued.,Supply restored via generator bridge while cable fault repaired. Generator demobilised following successful cable repair and testing.,0.003174,0.001845
a235ccd2-0a8b-421b-8a60-f3e263b2a649,unplanned,VIC,Shepparton,1003,2025-05-29T12:19:42,2025-05-29T12:49:42,30,equipment_failure,Circuit breaker mal-operated during routine switching sequence. Root cause: mechanical latch fatigue on main trip mechanism.,Manual switching restored supply from alternative source. Defective equipment isolated and locked out pending engineering assessment.,0.00046,0.000892
c2c13e91-3a74-4ce0-bc28-71dbdd98f39e,unplanned,QLD,Bundaberg,3382,2023-07-29T17:07:11,2023-07-29T19:56:11,169,weather,Heatwave caused thermal overloading on three 11kV feeders serving Melbourne outer suburb load pocket.,Replacement transformer installed from strategic spare. Network restored within 8 hours of fault. Post-energisation monitoring in place for 72 hours.,0.011116,0.002718
9b7577bb-57d9-405f-8a2f-c28bf734856c,emergency,QLD,Brisbane CBD,484,2023-02-18T06:13:06,2023-02-18T11:57:06,344,vegetation,Weed tree fell across 22kV line — species not present during last annual patrol. Ground crew responded within target response time.,Emergency crew mobilised overnight. Damaged poles replaced using hydraulic digger-derrick. Supply restored by 06:15 following morning.,0.003323,0.000547
7f836a76-8ec2-463f-b02f-e9a0de5b0bb8,emergency,VIC,Sunbury,2425,2024-12-30T13:36:44,2024-12-30T16:41:44,185,equipment_failure,Underground cable fault detected at 2.3 km from substation. TDR testing localised fault to road crossing duct section.,Fault located using TDR and cable sectionalisation. Failed joint excavated and replaced with factory-made joint kit. Pressure test passed.,0.0063,0.002265
3dde3eb6-ef67-426e-839e-5e612aad36db,emergency,QLD,Toowoomba,716,2024-08-03T00:08:07,2024-08-03T02:06:07,118,equipment_failure,Protection relay mis-trip caused by CT secondary open circuit during maintenance access. Maintenance management process review initiated.,Circuit manually reconfigured from redundant path. Failed component removed and sent for post-incident investigation to OEM.,0.001618,0.00076
8da5a1fa-eca5-46c2-a049-b7d2f51ca3cc,unplanned,WA,Fremantle,135,2024-12-07T09:43:12,2024-12-07T14:53:12,310,equipment_failure,Underground cable fault detected at 2.3 km from substation. TDR testing localised fault to road crossing duct section.,Damaged conductors reconductored over two-day planned outage window. Hot-line clamp used to restore partial supply ahead of full conductor replacement.,0.00077,0.000158
04fb60c3-02dc-4771-ac40-778ef113e0b4,emergency,VIC,Sunbury,276,2025-02-13T10:33:29,2025-02-13T11:03:29,30,vegetation,Palm frond in high-wind conditions bridged gap between conductors on uninsulated overhead line in residential precinct.,Emergency crew mobilised overnight. Damaged poles replaced using hydraulic digger-derrick. Supply restored by 06:15 following morning.,0.00016,0.000306
a8609027-a424-499f-bd6b-04cbac3a3500,unplanned,NSW,Sydney CBD,329,2024-12-14T05:47:33,2024-12-14T07:09:33,82,weather,Cyclone-force winds in North Queensland caused widespread pole damage across 37 km of rural distribution network.,Protection settings reviewed and corrected following investigation. Coordination test conducted prior to re-energisation.,0.000469,0.000363
ba8139a2-e94e-467c-80f2-028bf7a3a910,unplanned,VIC,Mornington Peninsula,460,2023-11-22T19:36:44,2023-11-22T20:28:44,52,weather,"Heavy rainfall caused landslip, undermining pole foundations on steep terrain section of distribution feeder.",Cleared vegetation and re-tensioned conductors where sag had reduced clearances. Inspection regime increased to 6-monthly for this span.,0.000449,0.000448
86eaf774-74f3-459d-b205-63f0389c98aa,unplanned,VIC,Wodonga,256,2025-07-23T18:28:44,2025-07-23T20:07:44,99,third_party,Vandalism at remote switching station — padlock cut and isolator operated without authorisation. Network access policy breach referred to police.,Circuit manually reconfigured from redundant path. Failed component removed and sent for post-incident investigation to OEM.,0.000432,0.000243
aa83de29-cfec-4992-8ff9-674c5fb7518f,unplanned,QLD,Bundaberg,1241,2023-05-10T18:31:49,2023-05-10T19:15:49,44,weather,Lightning strike on unshielded 22kV overhead line caused conductor burndown at dead-end structure.,Circuit manually reconfigured from redundant path. Failed component removed and sent for post-incident investigation to OEM.,0.00073,0.001248
6b2a28de-e160-4733-b8d7-4d6e55aa50ce,unplanned,NSW,Sydney CBD,1345,2024-09-03T19:56:57,2024-09-03T20:44:57,48,weather,Lightning strike on unshielded 22kV overhead line caused conductor burndown at dead-end structure.,Replacement transformer installed from strategic spare. Network restored within 8 hours of fault. Post-energisation monitoring in place for 72 hours.,0.001209,0.001324
0b441ddc-4ad1-46a6-8912-54fb46d7783b,unplanned,QLD,Bundaberg,342,2023-08-01T23:11:31,2023-08-02T00:18:31,67,third_party,Crane boom contact with 33kV overhead line on construction site adjacent to substation. Site access permit issued by network — subsequent investigation found boom height exceeded permit conditions.,Manual switching restored supply from alternative source. Defective equipment isolated and locked out pending engineering assessment.,0.000401,0.00031
